  10    50.153 1.6006   -0.046400
  10    51.117 1.6227   -0.059069
  10    52.082 1.6414    0.0000
  10    53.046 1.6390    0.0000
  10    54.011 1.6326    0.0000
  10    54.975 1.6362   -0.032916
  10    55.940 1.6494   -0.025816
  10    56.904 1.6538    0.0000
  10    57.869 1.6620    0.0000
  10    58.833 1.6641    0.0074589
  10    59.798 1.6630    0.0000
  10    60.762 1.6512    0.035413
  10    61.727 1.6416    0.0000
  10    62.691 1.6435    0.0056167
  10    63.656 1.6563   -0.033843
  10    64.620 1.6648    0.010506
  10    65.585 1.6691    0.0000
  10    66.549 1.6785    0.0091207
  10    67.514 1.6903    0.0000
  10    68.478 1.6881    0.055341
  10    69.442 1.6652    0.041199
  10    70.406 1.6617    0.026651
  10    71.371 1.6649    0.025867
  10    72.335 1.6656    0.030533
  10    73.300 1.6633    0.032426
  10    74.264 1.6661    0.023836
  10    75.229 1.6672    0.038495
  10    76.193 1.6669    0.032594
  10    77.158 1.6564    0.059955
  10    78.122 1.6421    0.031798
  10    79.087 1.6505    0.0038781
  10    80.051 1.6779    0.0000
  10    81.016 1.6866    0.042689
  10    81.980 1.6786    0.032882
  10    82.945 1.6792    0.039083
  10    83.909 1.6781    0.040606
  10    84.874 1.6779    0.042197
  10    85.838 1.6780    0.043612
  10    86.803 1.6784    0.044981
  10    87.767 1.6788    0.046455
  10    88.732 1.6793    0.047756
  10    89.696 1.6799    0.049030
  10    90.661 1.6806    0.050396
  10    91.625 1.6811    0.051612
  10    92.590 1.6816    0.052807
  10    93.554 1.6828    0.051938
  10    94.519 1.6850    0.053166
  10    95.483 1.6869    0.054237
  10    96.448 1.6892    0.055269
  10    97.412 1.6917    0.056389
  10    98.377 1.6952    0.057315
  10    99.341 1.7006    0.058126
  10   100.31  1.7034    0.070465
  10   101.27  1.7037    0.069516
  10   102.24  1.7039    0.079714
  10   103.20  1.7100    0.065505
  10   104.16  1.7154    0.091606
  10   105.13  1.7172    0.090404
  10   106.09  1.7053    0.12788
  10   107.06  1.6965    0.094960
  10   108.02  1.7014    0.10240
  10   108.99  1.7115    0.093622
  10   109.95  1.7176    0.12489
  10   110.91  1.6974    0.15829
  10   111.88  1.6765    0.13617
  10   112.84  1.6756    0.11243
  10   113.81  1.6873    0.10869
  10   114.77  1.6891    0.12590
  10   115.74  1.6890    0.12127
  10   116.70  1.6851    0.13366
  10   117.67  1.6887    0.11555
  10   118.63  1.6896    0.14041
  10   119.59  1.6869    0.12803
  10   120.56  1.6852    0.14622
  10   121.52  1.6848    0.12566
  10   122.49  1.6893    0.14628
  10   123.45  1.6860    0.14208
  10   124.42  1.6838    0.15513
  10   125.38  1.6800    0.14471
  10   126.35  1.6853    0.14748
  10   127.31  1.6838    0.15859
  10   128.28  1.6809    0.16205
  10   129.24  1.6745    0.16597
  10   130.20  1.6754    0.15230
  10   131.17  1.6770    0.17028
  10   132.13  1.6737    0.16030
  10   133.10  1.6741    0.17217
  10   134.06  1.6750    0.15889
  10   135.03  1.6773    0.18071
  10   135.99  1.6723    0.17398
  10   136.96  1.6710    0.18569
  10   137.92  1.6678    0.17738
  10   138.88  1.6682    0.18308
  10   139.85  1.6703    0.18283
  10   140.81  1.6691    0.19137
  10   141.78  1.6653    0.20022
  10   142.74  1.6595    0.19526
  10   143.71  1.6589    0.19937
  10   144.67  1.6593    0.19087
  10   145.64  1.6605    0.20860
  10   146.60  1.6564    0.20074
  10   147.57  1.6559    0.21430
  10   148.53  1.6555    0.20327
  10   149.49  1.6515    0.22810
  10   150.46  1.6453    0.21788
  10   151.42  1.6403    0.22378
  10   152.39  1.6406    0.21674
  10   153.35  1.6366    0.22783
  10   154.32  1.6344    0.22250
  10   155.28  1.6317    0.22667
  10   156.24  1.6267    0.22715
  10   157.21  1.6291    0.21868
  10   158.17  1.6293    0.22628
  10   159.14  1.6322    0.22555
  10   160.10  1.6265    0.24166
  10   161.07  1.6248    0.23130
  10   162.03  1.6210    0.24316
  10   163.00  1.6214    0.23510
  10   163.96  1.6165    0.25084
  10   164.93  1.6132    0.24341
  10   165.89  1.6101    0.24866
  10   166.85  1.6075    0.24496
  10   167.82  1.6082    0.25205
  10   168.78  1.5999    0.25687
  10   169.75  1.5984    0.24927
  10   170.71  1.5969    0.25038
  10   171.68  1.6004    0.25070
  10   172.64  1.5937    0.26626
  10   173.61  1.5904    0.25659
  10   174.57  1.5870    0.26298
  10   175.53  1.5864    0.25415
  10   176.50  1.5871    0.27066
  10   177.46  1.5785    0.26813
  10   178.43  1.5709    0.27756
  10   179.39  1.5679    0.24873
  10   180.36  1.5811    0.25581
  10   181.32  1.5792    0.27359
  10   182.29  1.5741    0.28001
  10   183.25  1.5652    0.28004
  10   184.22  1.5636    0.27873
  10   185.18  1.5598    0.28020
  10   186.14  1.5581    0.27893
  10   187.11  1.5558    0.29180
  10   188.07  1.5478    0.28584
  10   189.04  1.5457    0.29282
  10   190.00  1.5403    0.28641
  10   190.97  1.5385    0.29794
  10   191.93  1.5295    0.29347
  10   192.90  1.5264    0.29708
  10   193.86  1.5221    0.28939
  10   194.82  1.5191    0.29532
  10   195.79  1.5170    0.29531
  10   196.75  1.5095    0.29867
  10   197.72  1.5071    0.29522
  10   198.68  1.5031    0.29446
  10   199.65  1.5006    0.30251
  10   200.61  1.4918    0.29930
  10   201.58  1.4882    0.30187
  10   202.54  1.4836    0.29435
  10   203.50  1.4779    0.30306
  10   204.47  1.4740    0.29660
  10   205.43  1.4659    0.30010
  10   206.40  1.4648    0.28972
  10   207.36  1.4601    0.29600
  10   208.33  1.4570    0.29394
  10   209.29  1.4488    0.29520
  10   210.26  1.4458    0.28985
  10   211.22  1.4414    0.28811
  10   212.18  1.4360    0.28773
  10   213.15  1.4341    0.28447
  10   214.11  1.4266    0.28562
  10   215.08  1.4249    0.27780
  10   216.04  1.4191    0.27979
  10   217.01  1.4184    0.27191
  10   217.97  1.4123    0.27727
  10   218.94  1.4097    0.26866
  10   219.90  1.4039    0.26950
  10   220.87  1.4038    0.26050
  10   221.83  1.4003    0.26535
  10   222.79  1.3937    0.26095
  10   223.76  1.3914    0.25677
  10   224.72  1.3868    0.24984
  10   225.69  1.3882    0.24622
  10   226.65  1.3835    0.24697
  10   227.62  1.3826    0.24057
  10   228.58  1.3784    0.23901
  10   229.55  1.3797    0.23127
  10   230.51  1.3763    0.23495
  10   231.48  1.3752    0.22870
  10   232.44  1.3713    0.22928
  10   233.40  1.3685    0.22021
  10   234.37  1.3697    0.22008
  10   235.33  1.3660    0.21642
  10   236.30  1.3657    0.21444
  10   237.26  1.3619    0.20981
  10   238.23  1.3625    0.20564
  10   239.19  1.3609    0.20284
  10   240.15  1.3594    0.19905
  10   241.12  1.3599    0.19704
  10   242.08  1.3580    0.19229
  10   243.05  1.3580    0.19345
  10   244.01  1.3553    0.18581
  10   244.98  1.3559    0.18691
  10   245.94  1.3529    0.18037
  10   246.91  1.3546    0.17731
  10   247.87  1.3529    0.17469
  10   248.84  1.3540    0.17183
  10   249.80  1.3529    0.16919
  10   250.76  1.3515    0.16660
  10   251.73  1.3529    0.16174
  10   252.69  1.3528    0.15906
  10   253.66  1.3539    0.15922
  10   254.62  1.3523    0.15477
  10   255.59  1.3531    0.15498
  10   256.55  1.3517    0.14958
  10   257.52  1.3523    0.15076
  10   258.48  1.3512    0.14451
  10   259.44  1.3504    0.14487
  10   260.41  1.3514    0.13847
  10   261.37  1.3509    0.13789
  10   262.34  1.3518    0.13433
  10   263.30  1.3506    0.13202
  10   264.27  1.3536    0.12466
  10   265.23  1.3555    0.12579
  10   266.20  1.3569    0.12600
  10   267.16  1.3563    0.12455
  10   268.12  1.3549    0.12410
  10   269.09  1.3559    0.11893
  10   270.05  1.3552    0.11939
  10   271.02  1.3566    0.11425
