  10    600.39         99.900
  10    601.35        100.000
  10    601.83        100.000
  10    602.80         99.900
  10    603.76         99.900
  10    604.73         99.900
  10    605.69         99.900
  10    606.66         99.900
  10    607.62         99.900
  10    608.59        100.000
  10    609.55         99.900
  10    610.51         99.900
  10    611.48        100.000
  10    612.44         99.900
  10    613.41         99.900
  10    614.37         99.900
  10    615.34         99.900
  10    616.30         99.900
  10    617.27         99.900
  10    618.23        100.000
  10    619.19         99.900
  10    620.16         99.900
  10    621.12        100.000
  10    622.09         99.900
  10    623.05        100.000
  10    624.02         99.900
  10    624.98         99.900
  10    625.95         99.900
  10    626.91         99.900
  10    627.87         99.900
  10    628.84         99.900
  10    629.80        100.000
  10    630.77        100.000
  10    631.73        100.000
  10    632.70        100.000
  10    633.66         99.900
  10    634.63         99.900
  10    635.59        100.000
  10    636.55        100.000
  10    637.52         99.900
  10    638.48         99.900
  10    639.45         99.900
  10    640.41         99.900
  10    641.38         99.900
  10    642.34         99.900
  10    643.31         99.900
  10    644.27        100.000
  10    645.24        100.000
  10    646.20         99.900
  10    647.16        100.000
  10    648.13         99.900
  10    649.09         99.900
  10    650.06         99.900
  10    651.02         99.900
  10    651.99         99.900
  10    652.95         99.900
  10    653.92         99.900
  10    654.88         99.900
  10    655.84         99.900
  10    656.81         99.800
  10    657.77         99.900
  10    658.74         99.900
  10    659.70         99.900
  10    660.67         99.800
  10    661.63         99.900
  10    662.60         99.900
  10    663.56        100.000
  10    664.53        100.000
  10    665.49         99.900
  10    666.45         99.900
  10    667.42        100.000
  10    668.38        100.000
  10    669.35        100.000
  10    670.31         99.900
  10    671.28         99.900
  10    672.24        100.000
  10    673.21        100.000
  10    674.17        100.000
  10    675.13        100.000
  10    676.10        100.000
  10    677.06        100.000
  10    678.03         99.900
  10    678.99        100.000
  10    679.96         99.900
  10    680.92        100.000
  10    681.89        100.000
  10    682.85        100.000
  10    683.81        100.000
  10    684.78        100.000
  10    685.74        100.000
  10    686.71         99.900
  10    687.67        100.000
  10    688.64        100.000
  10    689.60         99.900
  10    690.57         99.900
  10    691.53         99.900
  10    692.49        100.000
  10    693.46        100.000
  10    694.42        100.000
  10    695.39        100.000
  10    696.35        100.000
  10    697.32        100.000
  10    698.28         99.900
  10    699.25        100.000
  10    700.21         99.900
  10    701.18         99.900
  10    702.14        100.000
  10    703.10         99.900
  10    704.07        100.000
  10    705.03        100.000
  10    706.00        100.000
  10    706.96         99.900
  10    707.93         99.900
  10    708.89         99.900
  10    709.85         99.900
  10    710.82        100.000
  10    711.78        100.000
  10    712.75         99.900
  10    713.71         99.900
  10    714.68         99.900
  10    715.64         99.900
  10    716.61         99.900
  10    717.57         99.900
  10    718.54         99.900
  10    719.50         99.900
  10    720.46        100.000
  10    721.43         99.900
  10    722.39        100.000
  10    723.36         99.900
  10    724.32         99.900
  10    725.29         99.900
  10    726.25         99.900
  10    727.22         99.900
  10    728.18        100.000
  10    729.15         99.900
  10    730.11         99.900
  10    731.07        100.000
  10    732.04        100.000
  10    733.00         99.900
  10    733.97        100.000
  10    734.93         99.900
  10    735.90        100.000
  10    736.86         99.900
  10    737.83        100.000
  10    738.79         99.900
  10    739.75        100.000
  10    740.72         99.900
  10    741.68        100.000
  10    742.65         99.900
  10    743.61         99.900
  10    744.58         99.900
  10    745.54        100.000
  10    746.51        100.000
  10    747.47        100.000
  10    748.43         99.900
  10    749.40        100.000
  10    750.36        100.000
  10    751.33        100.000
  10    752.29         99.900
  10    753.26        100.000
  10    754.22        100.000
  10    755.19         99.900
  10    756.15         99.900
  10    757.11        100.000
  10    758.08        100.000
  10    759.04        100.000
  10    760.01         99.900
  10    760.97         99.900
  10    761.94         99.900
  10    762.90         99.900
  10    763.87        100.000
  10    764.83         99.900
  10    765.79         99.900
  10    766.76         99.900
  10    767.72         99.900
  10    768.69         99.900
  10    769.65         99.900
  10    770.62         99.900
  10    771.58         99.900
  10    772.55         99.900
  10    773.51        100.000
  10    774.48         99.900
  10    775.44        100.000
  10    776.40        100.000
  10    777.37         99.900
  10    778.33         99.900
  10    779.30         99.900
  10    780.26        100.000
  10    781.23         99.900
  10    782.19        100.000
  10    783.16         99.900
  10    784.12         99.900
  10    785.09         99.900
  10    786.05        100.000
  10    787.01        100.000
  10    787.98        100.000
  10    788.94        100.000
  10    789.91        100.000
  10    790.87         99.900
  10    791.84        100.000
  10    792.80         99.900
  10    793.77         99.900
  10    794.73         99.900
  10    795.69        100.000
  10    796.66         99.900
  10    797.62        100.000
  10    798.59         99.900
  10    799.55         99.900
  10    800.52         99.900
  10    801.48         99.900
  10    802.45         99.900
  10    803.41        100.000
  10    804.37         99.900
  10    805.34        100.000
  10    806.30        100.000
  10    807.27        100.000
  10    808.23         99.900
  10    809.20         99.900
  10    810.16        100.000
  10    811.13         99.900
  10    812.09         99.900
  10    813.05         99.900
  10    814.02         99.900
  10    814.98         99.900
  10    815.95         99.900
  10    816.91         99.900
  10    817.88         99.900
  10    818.84         99.900
  10    819.81         99.900
  10    820.77         99.900
  10    821.73        100.000
  10    822.70        100.000
  10    823.66         99.900
  10    824.63         99.900
  10    825.59        100.000
  10    826.56        100.000
  10    827.52         99.900
  10    828.49         99.900
  10    829.45         99.900
  10    830.42         99.900
  10    831.38         99.900
  10    832.34         99.900
  10    833.31         99.900
  10    834.27         99.900
  10    835.24         99.900
  10    836.20        100.000
  10    837.17         99.900
  10    838.13         99.900
  10    839.10        100.000
  10    840.06         99.900
  10    841.02         99.900
  10    841.99         99.900
  10    842.95         99.900
  10    843.92         99.900
  10    844.88         99.900
  10    845.85         99.900
  10    846.81         99.800
  10    847.78         99.800
  10    848.74         99.800
  10    849.70         99.800
  10    850.67         99.700
  10    851.63         99.400
  10    852.60         99.100
  10    853.56         98.700
  10    854.53         98.400
  10    855.49         98.000
  10    856.46         97.800
  10    857.42         97.800
  10    858.38         98.000
  10    859.35         98.200
  10    860.31         98.600
  10    861.28         99.000
  10    862.24         99.400
  10    863.21         99.600
  10    864.17         99.800
  10    865.14         99.900
  10    866.10         99.900
  10    867.07         99.900
  10    868.03         99.900
  10    868.99         99.900
  10    869.96        100.000
  10    870.92         99.900
  10    871.89         99.900
  10    872.85         99.900
  10    873.82        100.000
  10    874.78         99.900
  10    875.75         99.900
  10    876.71         99.900
  10    877.67         99.900
  10    878.64         99.900
  10    879.60        100.000
  10    880.57         99.900
  10    881.53         99.900
  10    882.50         99.900
  10    883.46         99.900
  10    884.43         99.900
  10    885.39         99.900
  10    886.35         99.900
  10    887.32         99.900
  10    888.28         99.900
  10    889.25         99.900
  10    890.21         99.900
  10    891.18         99.900
  10    892.14         99.900
  10    893.11         99.900
  10    894.07        100.000
