  10     50.153       100.03 
  10     51.117       100.05 
  10     52.082        99.929
  10     53.046       100.05 
  10     54.011       100.02 
  10     54.975        99.992
  10     55.940        99.933
  10     56.904        99.898
  10     57.869        99.923
  10     58.833        99.791
  10     59.798        99.853
  10     60.762        99.745
  10     61.727        99.999
  10     62.691        99.928
  10     63.656       100.00 
  10     64.620        99.845
  10     65.585       100.02 
  10     66.549        99.847
  10     67.514        99.885
  10     68.478        99.717
  10     69.442        99.718
  10     70.406        99.659
  10     71.371        99.708
  10     72.335        99.757
  10     73.300        99.758
  10     74.264        99.819
  10     75.229        99.651
  10     76.193        99.749
  10     77.158        99.605
  10     78.122        99.775
  10     79.087        99.884
  10     80.051        99.849
  10     81.016        99.513
  10     81.980        99.598
  10     82.945        99.599
  10     83.909        99.660
  10     84.874        99.685
  10     85.838        99.590
  10     86.803        99.735
  10     87.767        99.568
  10     88.732        99.629
  10     89.696        99.317
  10     90.661        99.390
  10     91.625        99.379
  10     92.590        99.609
  10     93.554        99.465
  10     94.519        99.550
  10     95.483        99.322
  10     96.448        99.372
  10     97.412        99.481
  10     98.377        99.518
  10     99.341        99.555
  10    100.31         99.303
  10    101.27         99.413
  10    102.24         99.317
  10    103.20         99.475
  10    104.16         99.223
  10    105.13         99.127
  10    106.09         98.610
  10    107.06         99.021
  10    108.02         99.046
  10    108.99         99.107
  10    109.95         99.072
  10    110.91         99.133
  10    111.88         98.989
  10    112.84         98.858
  10    113.81         98.907
  10    114.77         98.715
  10    115.74         98.789
  10    116.70         98.621
  10    117.67         98.766
  10    118.63         98.502
  10    119.59         98.564
  10    120.56         98.348
  10    121.52         98.493
  10    122.49         98.313
  10    123.45         98.290
  10    124.42         98.171
  10    125.38         98.208
  10    126.35         98.209
  10    127.31         98.041
  10    128.28         98.006
  10    129.24         97.887
  10    130.20         97.996
  10    131.17         97.756
  10    132.13         97.805
  10    133.10         97.601
  10    134.06         97.771
  10    135.03         97.591
  10    135.99         97.652
  10    136.96         97.461
  10    137.92         97.510
  10    138.88         97.462
  10    139.85         97.415
  10    140.81         97.368
  10    141.78         97.249
  10    142.74         97.298
  10    143.71         97.178
  10    144.67         97.276
  10    145.64         97.060
  10    146.60         97.145
  10    147.57         96.965
  10    148.53         97.147
  10    149.49         96.979
  10    150.46         96.956
  10    151.42         96.837
  10    152.39         96.946
  10    153.35         96.887
  10    154.32         96.803
  10    155.28         96.744
  10    156.24         96.709
  10    157.21         96.806
  10    158.17         96.699
  10    159.14         96.736
  10    160.10         96.520
  10    161.07         96.629
  10    162.03         96.474
  10    163.00         96.559
  10    163.96         96.379
  10    164.93         96.453
  10    165.89         96.381
  10    166.85         96.418
  10    167.82         96.323
  10    168.78         96.264
  10    169.75         96.313
  10    170.71         96.266
  10    171.68         96.255
  10    172.64         96.063
  10    173.61         96.148
  10    174.57         96.029
  10    175.53         96.138
  10    176.50         95.934
  10    177.46         95.971
  10    178.43         95.876
  10    179.39         96.058
  10    180.36         95.938
  10    181.32         95.819
  10    182.29         95.747
  10    183.25         95.712
  10    184.22         95.713
  10    185.18         95.618
  10    186.14         95.643
  10    187.11         95.499
  10    188.07         95.560
  10    189.04         95.453
  10    190.00         95.526
  10    190.97         95.334
  10    191.93         95.371
  10    192.90         95.324
  10    193.86         95.385
  10    194.82         95.278
  10    195.79         95.231
  10    196.75         95.208
  10    197.72         95.221
  10    198.68         95.210
  10    199.65         95.078
  10    200.61         95.103
  10    201.58         95.032
  10    202.54         95.105
  10    203.50         94.973
  10    204.47         95.035
  10    205.43         94.951
  10    206.40         95.049
  10    207.36         94.953
  10    208.33         94.954
  10    209.29         94.919
  10    210.26         94.968
  10    211.22         94.969
  10    212.18         94.946
  10    213.15         94.959
  10    214.11         94.924
  10    215.08         94.997
  10    216.04         94.962
  10    217.01         95.035
  10    217.97         94.976
  10    218.94         95.073
  10    219.90         95.050
  10    220.87         95.148
  10    221.83         95.100
  10    222.79         95.162
  10    223.76         95.211
  10    224.72         95.296
  10    225.69         95.369
  10    226.65         95.358
  10    227.62         95.443
  10    228.58         95.469
  10    229.55         95.554
  10    230.51         95.531
  10    231.48         95.628
  10    232.44         95.653
  10    233.40         95.787
  10    234.37         95.776
  10    235.33         95.849
  10    236.30         95.850
  10    237.26         95.899
  10    238.23         95.972
  10    239.19         96.046
  10    240.15         96.095
  10    241.12         96.120
  10    242.08         96.205
  10    243.05         96.218
  10    244.01         96.327
  10    244.98         96.304
  10    245.94         96.414
  10    246.91         96.451
  10    247.87         96.488
  10    248.84         96.537
  10    249.80         96.574
  10    250.76         96.623
  10    251.73         96.709
  10    252.69         96.758
  10    253.66         96.759
  10    254.62         96.832
  10    255.59         96.857
  10    256.55         96.967
  10    257.52         96.943
  10    258.48         97.005
  10    259.44         96.994
  10    260.41         97.091
  10    261.37         97.116
  10    262.34         97.177
  10    263.30         97.190
  10    264.27         97.264
  10    265.23         97.313
  10    266.20         97.350
  10    267.16         97.399
  10    268.12         97.412
  10    269.09         97.521
  10    270.05         97.534
  10    271.02         97.596
  10    271.98         97.560
  10    272.95         97.658
  10    273.91         97.683
  10    274.88         97.768
  10    275.84         97.769
  10    276.81         97.806
  10    277.77         97.868
  10    278.73         97.941
  10    279.70         97.966
  10    280.66         97.967
  10    281.63         98.040
  10    282.59         98.053
  10    283.56         98.138
  10    284.52         98.115
  10    285.48         98.189
  10    286.45         98.190
  10    287.41         98.287
  10    288.38         98.288
  10    289.34         98.349
  10    290.31         98.374
  10    291.27         98.423
  10    292.24         98.460
  10    293.20         98.485
  10    294.17         98.535
  10    295.13         98.536
  10    296.09         98.621
  10    297.06         98.634
  10    298.02         98.719
  10    298.99         98.684
  10    299.95         98.757
  10    300.92         98.770
  10    301.88         98.868
  10    302.85         98.869
  10    303.81         98.918
  10    304.77         98.943
  10    305.74         99.004
  10    306.70         99.029
  10    307.67         99.018
  10    308.63         99.091
  10    309.60         99.116
  10    310.56         99.214
  10    311.53         99.167
  10    312.49         99.240
  10    313.46         99.253
  10    314.42         99.350
  10    315.38         99.339
  10    316.35         99.376
