  10    500.08         98.500
  10    501.05         98.400
  10    501.53         98.400
  10    502.49         98.500
  10    503.46         98.300
  10    504.42         98.200
  10    505.39         98.000
  10    506.35         97.900
  10    507.31         97.800
  10    508.28         97.500
  10    509.24         97.400
  10    510.21         97.000
  10    511.17         96.700
  10    512.14         96.500
  10    513.10         96.300
  10    514.07         96.100
  10    515.03         96.000
  10    516.00         96.100
  10    516.96         96.000
  10    517.92         96.300
  10    518.89         96.500
  10    519.85         96.700
  10    520.82         96.800
  10    521.78         97.000
  10    522.75         97.300
  10    523.71         97.600
  10    524.68         97.600
  10    525.64         97.800
  10    526.60         97.900
  10    527.57         98.200
  10    528.53         98.100
  10    529.50         98.200
  10    530.46         98.300
  10    531.43         98.200
  10    532.39         98.200
  10    533.36         98.300
  10    534.32         98.400
  10    535.29         98.300
  10    536.25         98.300
  10    537.21         98.400
  10    538.18         98.100
  10    539.14         98.300
  10    540.11         98.100
  10    541.07         98.200
  10    542.04         98.200
  10    543.00         98.200
  10    543.97         98.100
  10    544.93         98.000
  10    545.89         97.900
  10    546.86         97.900
  10    547.82         98.000
  10    548.79         98.000
  10    549.75         97.900
  10    550.72         97.800
  10    551.68         97.900
  10    552.65         97.800
  10    553.61         97.800
  10    554.57         97.900
  10    555.54         97.800
  10    556.50         97.800
  10    557.47         97.700
  10    558.43         97.800
  10    559.40         97.700
  10    560.36         97.700
  10    561.33         97.600
  10    562.29         97.500
  10    563.26         97.500
  10    564.22         97.500
  10    565.18         97.500
  10    566.15         97.500
  10    567.11         97.500
  10    568.08         97.400
  10    569.04         97.400
  10    570.01         97.400
  10    570.97         97.300
  10    571.94         97.300
  10    572.90         97.300
  10    573.86         97.200
  10    574.83         97.200
  10    575.79         97.200
  10    576.76         97.300
  10    577.72         97.200
  10    578.69         97.100
  10    579.65         97.100
  10    580.62         97.100
  10    581.58         97.000
  10    582.54         97.000
  10    583.51         97.000
  10    584.47         97.000
  10    585.44         97.000
  10    586.40         96.900
  10    587.37         96.800
  10    588.33         96.900
  10    589.30         96.800
  10    590.26         96.700
  10    591.22         96.700
  10    592.19         96.700
  10    593.15         96.800
  10    594.12         96.600
  10    595.08         96.700
  10    596.05         96.600
  10    597.01         96.600
  10    597.98         96.500
  10    598.94         96.600
  10    599.91         96.400
  10    600.87         96.400
  10    601.83         96.400
  10    602.80         96.400
  10    603.76         96.400
  10    604.73         96.300
  10    605.69         96.200
  10    606.66         96.300
  10    607.62         96.300
  10    608.59         96.100
  10    609.55         96.200
  10    610.51         96.200
  10    611.48         96.100
  10    612.44         96.100
  10    613.41         96.100
  10    614.37         96.000
  10    615.34         96.000
  10    616.30         96.000
  10    617.27         95.900
  10    618.23         96.000
  10    619.19         95.900
  10    620.16         95.800
  10    621.12         95.800
  10    622.09         95.700
  10    623.05         95.700
  10    624.02         95.700
  10    624.98         95.600
  10    625.95         95.600
  10    626.91         95.600
  10    627.87         95.600
  10    628.84         95.600
  10    629.80         95.400
  10    630.77         95.500
  10    631.73         95.400
  10    632.70         95.400
  10    633.66         95.300
  10    634.63         95.300
  10    635.59         95.300
  10    636.55         95.300
  10    637.52         95.200
  10    638.48         95.200
  10    639.45         95.200
  10    640.41         95.100
  10    641.38         95.100
  10    642.34         95.100
  10    643.31         95.000
  10    644.27         95.000
  10    645.24         95.000
  10    646.20         95.000
  10    647.16         94.900
  10    648.13         94.900
  10    649.09         94.900
  10    650.06         94.900
  10    651.02         94.800
  10    651.99         94.800
  10    652.95         94.700
  10    653.92         94.700
  10    654.88         94.700
  10    655.84         94.600
  10    656.81         94.700
  10    657.77         94.600
  10    658.74         94.600
  10    659.70         94.600
  10    660.67         94.600
  10    661.63         94.500
  10    662.60         94.500
  10    663.56         94.500
  10    664.53         94.400
  10    665.49         94.400
  10    666.45         94.400
  10    667.42         94.500
  10    668.38         94.500
  10    669.35         94.400
  10    670.31         94.300
  10    671.28         94.200
  10    672.24         94.300
  10    673.21         94.300
  10    674.17         94.200
  10    675.13         94.200
  10    676.10         94.100
  10    677.06         94.100
  10    678.03         94.100
  10    678.99         94.100
  10    679.96         94.000
  10    680.92         94.100
  10    681.89         94.100
  10    682.85         94.000
  10    683.81         94.000
  10    684.78         94.000
  10    685.74         93.900
  10    686.71         93.900
  10    687.67         93.900
  10    688.64         93.900
  10    689.60         93.900
  10    690.57         93.900
  10    691.53         93.800
  10    692.49         93.800
  10    693.46         93.800
  10    694.42         93.800
  10    695.39         93.800
  10    696.35         93.700
  10    697.32         93.700
  10    698.28         93.700
  10    699.25         93.700
  10    700.21         93.700
  10    701.18         93.700
  10    702.14         93.700
  10    703.10         93.700
  10    704.07         93.600
  10    705.03         93.700
  10    706.00         93.600
  10    706.96         93.600
  10    707.93         93.600
  10    708.89         93.600
  10    709.85         93.600
  10    710.82         93.600
  10    711.78         93.600
  10    712.75         93.500
  10    713.71         93.600
  10    714.68         93.500
  10    715.64         93.500
  10    716.61         93.500
  10    717.57         93.500
  10    718.54         93.500
  10    719.50         93.500
  10    720.46         93.500
  10    721.43         93.500
  10    722.39         93.400
  10    723.36         93.500
  10    724.32         93.400
  10    725.29         93.400
  10    726.25         93.400
  10    727.22         93.400
  10    728.18         93.400
  10    729.15         93.400
  10    730.11         93.400
  10    731.07         93.400
  10    732.04         93.400
  10    733.00         93.400
