  10  1600.1   1.3219    0.0039120
  10  1600.6   1.3207    0.0038962
  10  1601.0   1.3209    0.00033712
  10  1601.5   1.3216    0.0039039
  10  1602.0   1.3206    0.0038934
  10  1602.5   1.3201    0.0038843
  10  1603.0   1.3198    0.0038800
  10  1603.4   1.3196    0.0038767
  10  1603.9   1.3194    0.0038743
  10  1604.4   1.3192    0.0038691
  10  1604.9   1.3190    0.0038652
  10  1605.4   1.3189    0.0038638
  10  1605.9   1.3188    0.0038614
  10  1606.3   1.3186    0.0038595
  10  1606.8   1.3185    0.0038562
  10  1607.3   1.3184    0.0038533
  10  1607.8   1.3183    0.0038514
  10  1608.3   1.3182    0.0038495
  10  1608.7   1.3182    0.0038481
  10  1609.2   1.3181    0.0038471
  10  1609.7   1.3180    0.0038424
  10  1610.2   1.3179    0.0038419
  10  1610.7   1.3178    0.0038400
  10  1611.2   1.3177    0.0038381
  10  1611.6   1.3176    0.0038371
  10  1612.1   1.3176    0.0038333
  10  1612.6   1.3175    0.0038304
  10  1613.1   1.3174    0.0038290
  10  1613.6   1.3173    0.0038257
  10  1614.1   1.3171    0.0038247
  10  1614.5   1.3170    0.0038218
  10  1615.0   1.3168    0.0038190
  10  1615.5   1.3165    0.0038137
  10  1616.0   1.3161    0.0038075
  10  1616.5   1.3151    0.0037932
  10  1616.9   1.3154    0.00025511
  10  1617.4   1.3168    0.00027990
  10  1617.9   1.3179    0.00029516
  10  1618.4   1.3193    0.00031614
  10  1618.9   1.3195    0.0038452
  10  1619.4   1.3186    0.0038319
  10  1619.8   1.3181    0.0038242
  10  1620.3   1.3178    0.0038195
  10  1620.8   1.3175    0.0038161
  10  1621.3   1.3173    0.0038118
  10  1621.8   1.3170    0.0038056
  10  1622.3   1.3165    0.0037994
  10  1622.7   1.3156    0.0037870
  10  1623.2   1.3159    0.00026560
  10  1623.7   1.3176    0.00029039
  10  1624.2   1.3192    0.00031614
  10  1624.7   1.3195    0.0038328
  10  1625.1   1.3186    0.0038209
  10  1625.6   1.3182    0.0038142
  10  1626.1   1.3179    0.0038109
  10  1626.6   1.3177    0.0038061
  10  1627.1   1.3176    0.0038033
  10  1627.6   1.3175    0.0038009
  10  1628.0   1.3174    0.0037971
  10  1628.5   1.3173    0.0037975
  10  1629.0   1.3172    0.0037937
  10  1629.5   1.3171    0.0037894
  10  1630.0   1.3170    0.0037899
  10  1630.4   1.3169    0.0037866
  10  1630.9   1.3168    0.0037851
  10  1631.4   1.3167    0.0037827
  10  1631.9   1.3165    0.0037799
  10  1632.4   1.3164    0.0037785
  10  1632.9   1.3162    0.0037723
  10  1633.3   1.3160    0.0037694
  10  1633.8   1.3157    0.0037656
  10  1634.3   1.3152    0.0037584
  10  1634.8   1.3142    0.0037441
  10  1635.3   1.3143    0.00024271
  10  1635.8   1.3156    0.00026369
  10  1636.2   1.3163    0.00027466
  10  1636.7   1.3169    0.00028467
  10  1637.2   1.3175    0.00029230
  10  1637.7   1.3182    0.00030184
  10  1638.2   1.3194    0.00032139
  10  1638.6   1.3195    0.0038042
  10  1639.1   1.3183    0.0037880
  10  1639.6   1.3177    0.0037799
  10  1640.1   1.3168    0.0037665
  10  1640.6   1.3177    0.00029469
  10  1641.1   1.3186    0.0037870
  10  1641.5   1.3178    0.0037799
  10  1642.0   1.3175    0.0037732
  10  1642.5   1.3172    0.0037680
  10  1643.0   1.3170    0.0037632
  10  1643.5   1.3168    0.0037613
  10  1644.0   1.3165    0.0037570
  10  1644.4   1.3162    0.0037503
  10  1644.9   1.3158    0.0037451
  10  1645.4   1.3148    0.0037313
  10  1645.9   1.3151    0.00025368
  10  1646.4   1.3165    0.00027752
  10  1646.8   1.3179    0.00029993
  10  1647.3   1.3176    0.0037637
  10  1647.8   1.3177    0.00029802
  10  1648.3   1.3184    0.0037718
  10  1648.8   1.3175    0.0037594
  10  1649.3   1.3170    0.0037513
  10  1649.7   1.3166    0.0037465
  10  1650.2   1.3163    0.0037413
  10  1650.7   1.3159    0.0037336
  10  1651.2   1.3153    0.0037251
  10  1651.7   1.3142    0.0037088
  10  1652.2   1.3142    0.00024176
  10  1652.6   1.3153    0.00025988
  10  1653.1   1.3159    0.00026941
  10  1653.6   1.3163    0.00027514
  10  1654.1   1.3166    0.00027990
  10  1654.6   1.3169    0.00028467
  10  1655.0   1.3171    0.00028944
  10  1655.5   1.3174    0.00029421
  10  1656.0   1.3177    0.00029898
  10  1656.5   1.3180    0.00030088
  10  1657.0   1.3183    0.00030804
  10  1657.5   1.3189    0.00031519
  10  1657.9   1.3199    0.00033331
  10  1658.4   1.3198    0.0037718
  10  1658.9   1.3185    0.0037527
  10  1659.4   1.3177    0.0037413
  10  1659.9   1.3166    0.0037270
  10  1660.3   1.3172    0.00029087
  10  1660.8   1.3177    0.0037379
  10  1661.3   1.3160    0.0037169
  10  1661.8   1.3158    0.00026798
  10  1662.3   1.3169    0.00028515
  10  1662.8   1.3175    0.00029707
  10  1663.2   1.3180    0.00030184
  10  1663.7   1.3186    0.00031137
  10  1664.2   1.3196    0.00032949
  10  1664.7   1.3195    0.0037551
  10  1665.2   1.3182    0.0037360
  10  1665.7   1.3173    0.0037246
  10  1666.1   1.3160    0.0037065
  10  1666.6   1.3160    0.00027323
  10  1667.1   1.3171    0.00029087
  10  1667.6   1.3181    0.00030708
  10  1668.1   1.3174    0.0037217
  10  1668.5   1.3165    0.00028276
  10  1669.0   1.3173    0.00029469
  10  1669.5   1.3177    0.00029993
  10  1670.0   1.3179    0.00030565
  10  1670.5   1.3182    0.00030851
  10  1671.0   1.3184    0.00030994
  10  1671.4   1.3187    0.00031614
  10  1671.9   1.3190    0.00032139
  10  1672.4   1.3197    0.00033236
  10  1672.9   1.3188    0.0037293
  10  1673.4   1.3179    0.00030184
  10  1673.8   1.3187    0.00031662
  10  1674.3   1.3192    0.00032425
  10  1674.8   1.3200    0.00033760
  10  1675.3   1.3192    0.0037298
  10  1675.8   1.3184    0.00031328
  10  1676.3   1.3193    0.00032663
  10  1676.7   1.3202    0.00033951
  10  1677.2   1.3195    0.0037332
  10  1677.7   1.3188    0.00031900
  10  1678.2   1.3199    0.00033617
  10  1678.7   1.3211    0.00035429
  10  1679.2   1.3211    0.0037489
  10  1679.6   1.3199    0.0037322
  10  1680.1   1.3191    0.0037212
  10  1680.6   1.3181    0.0037079
  10  1681.1   1.3186    0.00031614
  10  1681.6   1.3188    0.0037150
  10  1682.0   1.3190    0.00032330
  10  1682.5   1.3193    0.0037193
  10  1683.0   1.3176    0.0036960
  10  1683.5   1.3174    0.00029898
  10  1684.0   1.3185    0.00031376
  10  1684.5   1.3190    0.00032377
  10  1684.9   1.3195    0.00033140
  10  1685.4   1.3200    0.00033808
  10  1685.9   1.3206    0.00034857
  10  1686.4   1.3217    0.00036573
  10  1686.9   1.3217    0.0037408
  10  1687.4   1.3205    0.0037255
  10  1687.8   1.3198    0.0037165
  10  1688.3   1.3192    0.0037069
  10  1688.8   1.3181    0.0036922
  10  1689.3   1.3183    0.00031281
  10  1689.8   1.3197    0.00033426
  10  1690.2   1.3211    0.00035620
  10  1690.7   1.3212    0.0037284
