1001
-999  0.5995849E+16  0.5936704E+16  0.5878141E+16  0.5820157E+16  0.5762744E+16  0.5705898E+16  0.5649613E+16  0.5593883E+16  0.5538702E+16  0.5484066E+16  0.5429969E+16  0.5376405E+16  0.5323370E+16  0.5270858E+16  0.5218864E+16  0.5167383E+16  0.5116410E+16  0.5065939E+16  0.5015967E+16  0.4966487E+16  0.4917496E+16  0.4868987E+16  0.4820958E+16  0.4773402E+16  0.4726315E+16  0.4679692E+16  0.4633530E+16  0.4587823E+16  0.4542567E+16  0.4497757E+16  0.4453389E+16  0.4409459E+16  0.4365962E+16  0.4322894E+16  0.4280252E+16  0.4238029E+16  0.4196224E+16  0.4154830E+16  0.4113845E+16  0.4073265E+16  0.4033084E+16  0.3993300E+16  0.3953908E+16  0.3914905E+16  0.3876287E+16  0.3838050E+16  0.3800190E+16  0.3762703E+16  0.3725586E+16  0.3688835E+16  0.3652447E+16  0.3616418E+16  0.3580744E+16  0.3545422E+16  0.3510448E+16  0.3475820E+16  0.3441533E+16  0.3407584E+16  0.3373970E+16  0.3340688E+16  0.3307734E+16  0.3275105E+16  0.3242798E+16  0.3210810E+16  0.3179137E+16  0.3147777E+16  0.3116726E+16  0.3085981E+16  0.3055539E+16  0.3025398E+16  0.2995555E+16  0.2966005E+16  0.2936747E+16  0.2907778E+16  0.2879094E+16  0.2850694E+16  0.2822573E+16  0.2794730E+16  0.2767162E+16  0.2739865E+16  0.2712838E+16  0.2686077E+16  0.2659581E+16  0.2633346E+16  0.2607369E+16  0.2581649E+16  0.2556183E+16  0.2530967E+16  0.2506001E+16  0.2481280E+16  0.2456804E+16  0.2432569E+16  0.2408573E+16  0.2384814E+16  0.2361289E+16  0.2337996E+16  0.2314933E+16  0.2292098E+16  0.2269488E+16  0.2247101E+16  0.2224934E+16  0.2202986E+16  0.2181255E+16  0.2159738E+16  0.2138434E+16  0.2117339E+16  0.2096453E+16  0.2075773E+16  0.2055297E+16  0.2035022E+16  0.2014948E+16  0.1995072E+16  0.1975391E+16  0.1955905E+16  0.1936611E+16  0.1917508E+16  0.1898593E+16  0.1879864E+16  0.1861320E+16  0.1842960E+16  0.1824780E+16  0.1806779E+16  0.1788957E+16  0.1771310E+16  0.1753837E+16  0.1736536E+16  0.1719406E+16  0.1702445E+16  0.1685651E+16  0.1669023E+16  0.1652560E+16  0.1636258E+16  0.1620117E+16  0.1604136E+16  0.1588312E+16  0.1572644E+16  0.1557131E+16  0.1541771E+16  0.1526562E+16  0.1511503E+16  0.1496593E+16  0.1481830E+16  0.1467213E+16  0.1452740E+16  0.1438409E+16  0.1424220E+16  0.1410171E+16  0.1396260E+16  0.1382487E+16  0.1368850E+16  0.1355347E+16  0.1341977E+16  0.1328739E+16  0.1315632E+16  0.1302654E+16  0.1289804E+16  0.1277081E+16  0.1264483E+16  0.1252010E+16  0.1239659E+16  0.1227431E+16  0.1215323E+16  0.1203335E+16  0.1191464E+16  0.1179711E+16  0.1168074E+16  0.1156552E+16  0.1145143E+16  0.1133847E+16  0.1122662E+16  0.1111588E+16  0.1100622E+16  0.1089765E+16  0.1079016E+16  0.1068372E+16  0.1057833E+16  0.1047398E+16  0.1037066E+16  0.1026836E+16  0.1016707E+16  0.1006677E+16  0.9967472E+15  0.9869148E+15  0.9771795E+15  0.9675402E+15  0.9579959E+15  0.9485458E+15  0.9391890E+15  0.9299244E+15  0.9207513E+15  0.9116686E+15  0.9026755E+15  0.8937711E+15  0.8849546E+15  0.8762250E+15  0.8675816E+15  0.8590234E+15  0.8505496E+15  0.8421594E+15  0.8338520E+15  0.8256265E+15  0.8174822E+15  0.8094182E+15  0.8014337E+15  0.7935281E+15  0.7857004E+15  0.7779499E+15  0.7702759E+15  0.7626775E+15  0.7551542E+15  0.7477050E+15  0.7403293E+15  0.7330264E+15  0.7257955E+15  0.7186359E+15  0.7115470E+15  0.7045280E+15  0.6975783E+15  0.6906970E+15  0.6838837E+15  0.6771376E+15  0.6704580E+15  0.6638443E+15  0.6572959E+15  0.6508120E+15  0.6443922E+15  0.6380356E+15  0.6317417E+15  0.6255100E+15  0.6193397E+15  0.6132303E+15  0.6071811E+15  0.6011916E+15  0.5952612E+15  0.5893893E+15  0.5835753E+15  0.5778187E+15  0.5721188E+15  0.5664752E+15  0.5608872E+15  0.5553544E+15  0.5498762E+15  0.5444519E+15  0.5390812E+15  0.5337635E+15  0.5284982E+15  0.5232849E+15  0.5181230E+15  0.5130120E+15  0.5079514E+15  0.5029408E+15  0.4979796E+15  0.4930673E+15  0.4882035E+15  0.4833876E+15  0.4786193E+15  0.4738980E+15  0.4692232E+15  0.4645946E+15  0.4600117E+15  0.4554739E+15  0.4509809E+15  0.4465323E+15  0.4421275E+15  0.4377661E+15  0.4334478E+15  0.4291721E+15  0.4249386E+15  0.4207468E+15  0.4165964E+15  0.4124869E+15  0.4084180E+15  0.4043891E+15  0.4004001E+15  0.3964504E+15  0.3925396E+15  0.3886674E+15  0.3848334E+15  0.3810373E+15  0.3772786E+15  0.3735569E+15  0.3698720E+15  0.3662234E+15  0.3626109E+15  0.3590339E+15  0.3554922E+15  0.3519855E+15  0.3485134E+15  0.3450755E+15  0.3416715E+15  0.3383011E+15  0.3349640E+15  0.3316598E+15  0.3283881E+15  0.3251488E+15  0.3219414E+15  0.3187656E+15  0.3156212E+15  0.3125077E+15  0.3094250E+15  0.3063727E+15  0.3033505E+15  0.3003582E+15  0.2973953E+15  0.2944617E+15  0.2915570E+15  0.2886809E+15  0.2858333E+15  0.2830137E+15  0.2802219E+15  0.2774577E+15  0.2747207E+15  0.2720108E+15  0.2693275E+15  0.2666708E+15  0.2640402E+15  0.2614356E+15  0.2588567E+15  0.2563032E+15  0.2537749E+15  0.2512716E+15  0.2487929E+15  0.2463387E+15  0.2439088E+15  0.2415027E+15  0.2391204E+15  0.2367617E+15  0.2344261E+15  0.2321137E+15  0.2298240E+15  0.2275569E+15  0.2253122E+15  0.2230896E+15  0.2208890E+15  0.2187100E+15  0.2165526E+15  0.2144164E+15  0.2123013E+15  0.2102071E+15  0.2081335E+15  0.2060804E+15  0.2040475E+15  0.2020347E+15  0.2000418E+15  0.1980685E+15  0.1961146E+15  0.1941801E+15  0.1922646E+15  0.1903680E+15  0.1884902E+15  0.1866308E+15  0.1847898E+15  0.1829670E+15  0.1811621E+15  0.1793750E+15  0.1776056E+15  0.1758536E+15  0.1741189E+15  0.1724013E+15  0.1707007E+15  0.1690168E+15  0.1673496E+15  0.1656988E+15  0.1640643E+15  0.1624459E+15  0.1608434E+15  0.1592568E+15  0.1576858E+15  0.1561303E+15  0.1545902E+15  0.1530653E+15  0.1515554E+15  0.1500604E+15  0.1485801E+15  0.1471144E+15  0.1456632E+15  0.1442264E+15  0.1428036E+15  0.1413950E+15  0.1400002E+15  0.1386192E+15  0.1372518E+15  0.1358979E+15  0.1345573E+15  0.1332300E+15  0.1319157E+15  0.1306145E+15  0.1293260E+15  0.1280503E+15  0.1267872E+15  0.1255365E+15  0.1242981E+15  0.1230720E+15  0.1218580E+15  0.1206559E+15  0.1194657E+15  0.1182872E+15  0.1171204E+15  0.1159651E+15  0.1148212E+15  0.1136885E+15  0.1125670E+15  0.1114566E+15  0.1103572E+15  0.1092686E+15  0.1081907E+15  0.1071235E+15  0.1060667E+15  0.1050205E+15  0.1039845E+15  0.1029587E+15  0.1019431E+15  0.1009375E+15  0.9994181E+14  0.9895594E+14  0.9797980E+14  0.9701328E+14  0.9605630E+14  0.9510876E+14  0.9417057E+14  0.9324163E+14  0.9232186E+14  0.9141115E+14  0.9050943E+14  0.8961661E+14  0.8873260E+14  0.8785730E+14  0.8699064E+14  0.8613252E+14  0.8528288E+14  0.8444161E+14  0.8360864E+14  0.8278389E+14  0.8196728E+14  0.8115872E+14  0.8035813E+14  0.7956544E+14  0.7878058E+14  0.7800345E+14  0.7723399E+14  0.7647212E+14  0.7571777E+14  0.7497086E+14  0.7423131E+14  0.7349906E+14  0.7277404E+14  0.7205616E+14  0.7134537E+14  0.7064159E+14  0.6994475E+14  0.6925479E+14  0.6857163E+14  0.6789521E+14  0.6722546E+14  0.6656232E+14  0.6590572E+14  0.6525560E+14  0.6461189E+14  0.6397453E+14  0.6334346E+14  0.6271861E+14  0.6209993E+14  0.6148735E+14  0.6088081E+14  0.6028026E+14  0.5968563E+14  0.5909686E+14  0.5851391E+14  0.5793670E+14  0.5736519E+14  0.5679931E+14  0.5623902E+14  0.5568426E+14  0.5513496E+14  0.5459109E+14  0.5405258E+14  0.5351938E+14  0.5299144E+14  0.5246871E+14  0.5195114E+14  0.5143867E+14  0.5093126E+14  0.5042885E+14  0.4993140E+14  0.4943885E+14  0.4895117E+14  0.4846829E+14  0.4799018E+14  0.4751679E+14  0.4704806E+14  0.4658396E+14  0.4612443E+14  0.4566944E+14  0.4521894E+14  0.4477288E+14  0.4433122E+14  0.4389392E+14  0.4346093E+14  0.4303222E+14  0.4260773E+14  0.4218743E+14  0.4177127E+14  0.4135922E+14  0.4095124E+14  0.4054728E+14  0.4014730E+14  0.3975127E+14  0.3935915E+14  0.3897089E+14  0.3858647E+14  0.3820583E+14  0.3782896E+14  0.3745579E+14  0.3708631E+14  0.3672048E+14  0.3635825E+14  0.3599960E+14  0.3564448E+14  0.3529287E+14  0.3494473E+14  0.3460002E+14  0.3425871E+14  0.3392077E+14  0.3358616E+14  0.3325485E+14  0.3292681E+14  0.3260201E+14  0.3228041E+14  0.3196198E+14  0.3164669E+14  0.3133451E+14  0.3102542E+14  0.3071937E+14  0.3041634E+14  0.3011630E+14  0.2981922E+14  0.2952507E+14  0.2923382E+14  0.2894545E+14  0.2865992E+14  0.2837721E+14  0.2809728E+14  0.2782012E+14  0.2754569E+14  0.2727396E+14  0.2700492E+14  0.2673853E+14  0.2647477E+14  0.2621362E+14  0.2595503E+14  0.2569900E+14  0.2544550E+14  0.2519449E+14  0.2494596E+14  0.2469988E+14  0.2445623E+14  0.2421499E+14  0.2397612E+14  0.2373961E+14  0.2350543E+14  0.2327357E+14  0.2304398E+14  0.2281667E+14  0.2259160E+14  0.2236874E+14  0.2214809E+14  0.2192961E+14  0.2171329E+14  0.2149910E+14  0.2128702E+14  0.2107704E+14  0.2086912E+14  0.2066326E+14  0.2045943E+14  0.2025761E+14  0.2005778E+14  0.1985992E+14  0.1966402E+14  0.1947004E+14  0.1927798E+14  0.1908781E+14  0.1889952E+14  0.1871309E+14  0.1852850E+14  0.1834572E+14  0.1816475E+14  0.1798557E+14  0.1780815E+14  0.1763249E+14  0.1745855E+14  0.1728633E+14  0.1711581E+14  0.1694697E+14  0.1677980E+14  0.1661428E+14  0.1645039E+14  0.1628812E+14  0.1612744E+14  0.1596835E+14  0.1581084E+14  0.1565487E+14  0.1550044E+14  0.1534754E+14  0.1519615E+14  0.1504625E+14  0.1489782E+14  0.1475086E+14  0.1460536E+14  0.1446128E+14  0.1431863E+14  0.1417739E+14  0.1403753E+14  0.1389906E+14  0.1376196E+14  0.1362620E+14  0.1349179E+14  0.1335870E+14  0.1322692E+14  0.1309645E+14  0.1296726E+14  0.1283934E+14  0.1271269E+14  0.1258729E+14  0.1246312E+14  0.1234018E+14  0.1221845E+14  0.1209792E+14  0.1197858E+14  0.1186042E+14  0.1174342E+14  0.1162758E+14  0.1151288E+14  0.1139932E+14  0.1128687E+14  0.1117553E+14  0.1106529E+14  0.1095614E+14  0.1084806E+14  0.1074105E+14  0.1063510E+14  0.1053019E+14  0.1042631E+14  0.1032346E+14  0.1022163E+14  0.1012080E+14  0.1002096E+14  0.9922111E+13  0.9824235E+13  0.9727325E+13  0.9631370E+13  0.9536362E+13  0.9442291E+13  0.9349149E+13  0.9256925E+13  0.9165610E+13  0.9075197E+13  0.8985675E+13  0.8897037E+13  0.8809273E+13  0.8722374E+13  0.8636333E+13  0.8551141E+13  0.8466788E+13  0.8383268E+13  0.8300572E+13  0.8218692E+13  0.8137619E+13  0.8057346E+13  0.7977865E+13  0.7899168E+13  0.7821247E+13  0.7744095E+13  0.7667704E+13  0.7592067E+13  0.7517175E+13  0.7443023E+13  0.7369602E+13  0.7296905E+13  0.7224925E+13  0.7153655E+13  0.7083089E+13  0.7013218E+13  0.6944037E+13  0.6875538E+13  0.6807714E+13  0.6740560E+13  0.6674069E+13  0.6608233E+13  0.6543046E+13  0.6478503E+13  0.6414596E+13  0.6351320E+13  0.6288668E+13  0.6226634E+13  0.6165211E+13  0.6104395E+13  0.6044179E+13  0.5984557E+13  0.5925522E+13  0.5867070E+13  0.5809195E+13  0.5751891E+13  0.5695152E+13  0.5638972E+13  0.5583347E+13  0.5528271E+13  0.5473737E+13  0.5419742E+13  0.5366279E+13  0.5313344E+13  0.5260931E+13  0.5209035E+13  0.5157651E+13  0.5106774E+13  0.5056398E+13  0.5006520E+13  0.4957133E+13  0.4908234E+13  0.4859817E+13  0.4811878E+13  0.4764411E+13  0.4717413E+13  0.4670879E+13  0.4624803E+13  0.4579182E+13  0.4534011E+13  0.4489286E+13  0.4445002E+13  0.4401154E+13  0.4357739E+13  0.4314753E+13  0.4272190E+13  0.4230047E+13  0.4188320E+13  0.4147005E+13  0.4106097E+13  0.4065593E+13  0.4025488E+13  0.3985779E+13  0.3946462E+13  0.3907532E+13  0.3868987E+13  0.3830821E+13  0.3793032E+13  0.3755616E+13  0.3718569E+13  0.3681888E+13  0.3645568E+13  0.3609607E+13  0.3574000E+13  0.3538744E+13  0.3503837E+13  0.3469273E+13  0.3435051E+13  0.3401166E+13  0.3367616E+13  0.3334396E+13  0.3301504E+13  0.3268937E+13  0.3236691E+13  0.3204762E+13  0.3173149E+13  0.3141848E+13  0.3110856E+13  0.3080169E+13  0.3049785E+13  0.3019700E+13  0.2989913E+13  0.2960419E+13  0.2931216E+13  0.2902301E+13  0.2873672E+13  0.2845325E+13  0.2817257E+13  0.2789467E+13  0.2761950E+13  0.2734705E+13  0.2707729E+13  0.2681019E+13  0.2654572E+13  0.2628386E+13  0.2602458E+13  0.2576787E+13  0.2551368E+13  0.2526200E+13  0.2501281E+13  0.2476607E+13  0.2452177E+13  0.2427988E+13  0.2404037E+13  0.2380322E+13  0.2356842E+13  0.2333593E+13  0.2310573E+13  0.2287781E+13  0.2265213E+13  0.2242868E+13  0.2220744E+13  0.2198837E+13  0.2177147E+13  0.2155671E+13  0.2134406E+13  0.2113352E+13  0.2092505E+13  0.2071863E+13  0.2051426E+13  0.2031189E+13  0.2011153E+13  0.1991314E+13  0.1971671E+13  0.1952221E+13  0.1932964E+13  0.1913896E+13  0.1895017E+13  0.1876324E+13  0.1857815E+13  0.1839488E+13  0.1821343E+13  0.1803376E+13  0.1785587E+13  0.1767973E+13  0.1750533E+13  0.1733265E+13  0.1716168E+13  0.1699239E+13  0.1682477E+13  0.1665880E+13  0.1649447E+13  0.1633176E+13  0.1617066E+13  0.1601114E+13  0.1585320E+13  0.1569682E+13  0.1554198E+13  0.1538867E+13  0.1523687E+13  0.1508656E+13  0.1493774E+13  0.1479039E+13  0.1464449E+13  0.1450003E+13  0.1435700E+13  0.1421538E+13  0.1407515E+13  0.1393631E+13  0.1379883E+13  0.1366271E+13  0.1352794E+13  0.1339449E+13  0.1326237E+13  0.1313154E+13  0.1300201E+13  0.1287375E+13  0.1274676E+13  0.1262102E+13  0.1249652E+13  0.1237325E+13  0.1225119E+13  0.1213034E+13  0.1201068E+13  0.1189220E+13  0.1177489E+13  0.1165874E+13  0.1154373E+13  0.1142986E+13  0.1131711E+13  0.1120548E+13  0.1109494E+13  0.1098550E+13  0.1087713E+13  0.1076983E+13  0.1066359E+13  0.1055840E+13  0.1045425E+13  0.1035113E+13  0.1024902E+13  0.1014792E+13  0.1004781E+13  0.9948699E+12  0.9850560E+12  0.9753390E+12  0.9657179E+12  0.9561916E+12  0.9467593E+12  0.9374201E+12  0.9281730E+12  0.9190171E+12  0.9099515E+12  0.9009754E+12  0.8920878E+12  0.8832878E+12  0.8745747E+12  0.8659475E+12  0.8574055E+12  0.8489477E+12  0.8405733E+12  0.8322815E+12  0.8240715E+12  0.8159425E+12  0.8078937E+12  0.7999243E+12  0.7920335E+12  0.7842206E+12  0.7764847E+12  0.7688251E+12  0.7612411E+12  0.7537319E+12  0.7462968E+12  0.7389350E+12  0.7316458E+12  0.7244285E+12  0.7172825E+12  0.7102069E+12  0.7032011E+12  0.6962644E+12  0.6893962E+12  0.6825957E+12  0.6758623E+12  0.6691953E+12  0.6625940E+12  0.6560579E+12  0.6495863E+12  0.6431785E+12  0.6368339E+12  0.6305519E+12  0.6243319E+12  0.6181732E+12  0.6120753E+12  0.6060375E+12  0.6000593E+12  0.5941401E+12  0.5882792E+12  0.5824762E+12  0.5767304E+12  0.5710413E+12  0.5654083E+12  0.5598309E+12  0.5543084E+12  0.5488405E+12  0.5434265E+12  0.5380659E+12  0.5327582E+12  0.5275029E+12  0.5222993E+12  0.5171472E+12  0.5120458E+12  0.5069948E+12  0.5019936E+12  0.4970417E+12  0.4921386E+12  0.4872840E+12  0.4824772E+12  0.4777178E+12  0.4730054E+12  0.4683395E+12  0.4637196E+12  0.4591453E+12  0.4546161E+12  0.4501315E+12  0.4456913E+12  0.4412948E+12  0.4369417E+12  0.4326315E+12  0.4283638E+12  0.4241382E+12  0.4199544E+12  0.4158118E+12  0.4117100E+12  0.4076487E+12  0.4036275E+12  0.3996460E+12  0.3957037E+12  0.3918003E+12  0.3879354E+12  0.3841086E+12  0.3803196E+12  0.3765680E+12  0.3728534E+12  0.3691754E+12  0.3655337E+12  0.3619279E+12  0.3583577E+12  0.3548227E+12  0.3513226E+12  0.3478570E+12  0.3444256E+12  0.3410280E+12  0.3376640E+12  0.3343331E+12  0.3310351E+12  0.3277696E+12  0.3245364E+12  0.3213350E+12  0.3181652E+12  0.3150267E+12  0.3119192E+12  0.3088423E+12  0.3057957E+12  0.3027792E+12  0.2997925E+12
