#====================================================================#
# Cross sections computed using SIGMA
#=====================================================================================#
# lambda[micron]   Kabs[cm^2/g]   Ksca[cm^2/g]  Kext[cm^2/g]    albedo    asymmetry_parameter  linear_pol
#=====================================================================================#
  0.57861252589869205        1613.1264628909512        7778.2864997051565        9391.4129625961123       0.82823389096873112       0.71790507800352032        6.3625210475058064E-002
  0.58437706977262116        1599.1291761814391        7754.1840510598167        9353.3132272412513       0.82903072554824553       0.71800625519518202        5.9333497107118577E-002
  0.59019904407639279        1574.4586127329198        7725.3967702817799        9299.8553830147011       0.83070074233535718       0.71876940008048384        5.5110939442724230E-002
  0.59607902097223497        1562.5401626989660        7706.9738512750691        9269.5140139740379       0.83143235337436261       0.71925277499481921        5.1161311726765336E-002
  0.60201757832265934        1558.5382168117387        7690.9287725076429        9249.4669893193823       0.83149967250962387       0.71876541653927317        4.7723104223238687E-002
  0.60801529974724722        1540.8224373551593        7661.3257225361212        9202.1481598912833       0.83255839717175717       0.71850489958340480        4.7588952963645459E-002
  0.61407277468000843        1527.4603036273352        7630.3677564613727        9157.8280600887101       0.83320714326530598       0.71806520390835338        5.1134072102342790E-002
  0.62019059842730884        1520.6278701593421        7595.8013662204003        9116.4292363797395       0.83319918021288764       0.71675844560204804        5.5311765392603074E-002
  0.62636937222637157        1497.2358384506629        7544.1297133593771        9041.3655518100368       0.83440158127984099       0.71604785599636800        5.8512015489404247E-002
  0.63260970330436961        1470.6574179855911        7492.4235547168737        8963.0809727024698       0.83592054758128820       0.71625351946551108        6.0747645922249370E-002
  0.63891220493809631        1454.8212767413268        7453.2014431613734        8908.0227199027013       0.83668415287144460       0.71623980971084333        6.0121441875933830E-002
  0.64527749651424016        1434.4382714984081        7416.7185846470920        8851.1568561455006       0.83793776397686870       0.71629465448834950        5.7003317042674535E-002
  0.65170620359025488        1414.0084303139199        7380.7722183278538        8794.7806486417794       0.83922186501236984       0.71683117898371429        5.3676059949604719E-002
  0.65819895795583416        1412.4168331093281        7348.4166872444002        8760.8335203537226       0.83878054184822637       0.71704128232773257        4.9334253650537188E-002
  0.66475639769500616        1411.9624113321318        7316.1140479083915        8728.0764592405230       0.83822753868783206       0.71670343422721849        4.4945278972466959E-002
  0.67137916724883895        1405.3223852714807        7276.9918828701939        8682.3142681416775       0.83813965471993079       0.71652589717933612        4.3364396985551848E-002
  0.67806791747877315        1405.7720503422745        7238.4142295263864        8644.1862798686652       0.83737369778620308       0.71589802316442797        4.4369909639037530E-002
  0.68482330573059036        1407.1838989364542        7194.3246619971642        8601.5085609336238       0.83640266251345552       0.71456989349525735        4.7529730714705336E-002
  0.69164599589900944        1396.4626806808838        7135.3858212010191        8531.8485018819010       0.83632354930202302       0.71362934280750567        5.2475582629445731E-002
  0.69853665849293523        1386.1651894477413        7074.2627570633213        8460.4279465110612       0.83615897467463551       0.71311315680925746        5.6121291490191967E-002
  0.70549597070135350        1378.9130382713226        7017.7254475147274        8396.6384857860467       0.83577796750383337       0.71257977128401262        5.6643842089224551E-002
  0.71252461645988008        1363.7725245440374        6960.7805092771259        8324.5530338211593       0.83617468481451540       0.71264025451756707        5.5326277310629446E-002
  0.71962328651797758        1352.9811084208256        6913.2854912447028        8266.2665996655232       0.83632500934877108       0.71293804427151886        5.3089756211239902E-002
  0.72679267850684104        1351.5268504340986        6875.7095440903458        8227.2363945244415       0.83572529271997198       0.71259986333440717        4.9481675927300912E-002
  0.73403349700795395        1346.4213576602419        6834.5211243469876        8180.9424820072254       0.83541977460158257       0.71220158032272451        4.5447550103055581E-002
  0.74134645362233775        1342.2114165748144        6793.2267395752688        8135.4381561500822       0.83501670213544033       0.71198746948491975        4.2649294126409089E-002
  0.74873226704047990        1346.0734574713549        6756.2815892085364        8102.3550466798852       0.83386639443516719       0.71117129456992678        4.1502019890166213E-002
  0.75619166311296782        1346.8443946100710        6713.4848334193093        8060.3292280293799       0.83290454316351137       0.70993653907186660        4.2568623609516479E-002
  0.76372537492182269        1341.7204215860486        6662.6066655235090        8004.3270871095647       0.83237561296729023       0.70887344177962441        4.5842830563914853E-002
  0.77133414285254043        1338.9897535925777        6608.9584330930356        7947.9481866856158       0.83153013555930666       0.70770272126124711        4.9059309404320475E-002
  0.77901871466685979        1333.0435807307229        6551.1841184059558        7884.2276991366807       0.83092274454773896       0.70670567704887566        5.0448130444320748E-002
  0.78677984557624348        1321.1107351290473        6493.4322713894371        7814.5430065184864       0.83094203537851830       0.70643797749429671        5.0619721516153758E-002
  0.79461829831610220        1314.6822418806141        6444.8646371456343        7759.5468790262512       0.83057229212260431       0.70622967197473030        4.9981365317605858E-002
  0.80253484322075275        1311.7475198164786        6401.5846209921565        7713.3321408086331       0.82993763319532632       0.70573730210080610        4.8027453519313500E-002
  0.81053025829912051        1304.3880760705572        6358.4139490175976        7662.8020250881600       0.82977661803084946       0.70552372170425670        4.5336287779362577E-002
  0.81860532931120256        1300.6295431911904        6320.4790229954770        7621.1085661866646       0.82933853626468190       0.70530359891098249        4.2908315897484450E-002
  0.82676084984528975        1301.8505924672570        6285.8702236730878        7587.7208161403469       0.82842666144252353       0.70462010541896691        4.0756527664241760E-002
  0.83499762139595346        1299.2246303445907        6248.1258678489676        7547.3504981935585       0.82785685776014284       0.70389371627867436        3.9466532351574768E-002
  0.84331645344281825        1296.4813278446163        6209.7245141326175        7506.2058419772338       0.82727874039980953       0.70312146443985335        4.0014936917530337E-002
  0.85171816353011176        1295.1517193684733        6170.9222939644715        7466.0740133329482       0.82652841144414202       0.70188182460653248        4.1460923255318902E-002
  0.86020357734701036        1282.7792276817104        6130.4887423283553        7413.2679700100653       0.82696170799826518       0.70055829290107419        4.2346467996726096E-002
  0.86877352880878711        1266.7820020893573        6088.3372966563429        7355.1192987456961       0.82776866687867545       0.69974808761181084        4.3054286552247675E-002
  0.87742886013876131        1254.5273051231620        6050.4478472281835        7304.9751523513478       0.82826398735670537       0.69896967583301628        4.3296231509730908E-002
  0.88617042195107298        1241.6237519696958        6013.7684597126326        7255.3922116823278       0.82886883083033269       0.69826840281832192        4.2442366829021770E-002
  0.89499907333427842        1225.7566638194874        5979.2584528721427        7205.0151166916312       0.82987451879458007       0.69802981736232461        4.0989790690451257E-002
  0.90391568193577343        1214.2179299421693        5951.3734354552917        7165.5913653974585       0.83054881753296617       0.69776774255052676        3.9380423599029983E-002
  0.91292112404706971        1204.8154525256973        5926.2081466662066        7131.0235991919026       0.83104593109715308       0.69728124833155514        3.7221599811334001E-002
  0.92201628468990615        1192.2019537905085        5900.9809525861028        7093.1829063766090       0.83192285190915582       0.69701262213220738        3.4930939145425853E-002
  0.93120205770323072        1182.3127977738354        5879.5983693186308        7061.9111670924658       0.83257891953055851       0.69665922804534508        3.3466204795290250E-002
  0.94047934583104331        1175.3472151279918        5858.9917968832960        7034.3390120112899       0.83291291290893676       0.69585057305283871        3.2669024565412944E-002
  0.94984906081110998        1164.3555138488812        5833.6715238210681        6998.0270376699473       0.83361660256794878       0.69504438183659001        3.2348537607028049E-002
  0.95931212346456973        1152.6188413831601        5807.0770889704845        6959.6959303536441       0.83438660928328923       0.69434730216559548        3.2829114665879011E-002
  0.96886946378642758        1143.2466645783838        5780.6002629415934        6923.8469275199805       0.83488273548706526       0.69345160002093675        3.3480761406907977E-002
  0.97852202103695085        1130.7845870390099        5751.1597880796380        6881.9443751186509       0.83568821173165653       0.69270878462839758        3.3615684143048143E-002
  0.98827074383397673        1116.3515542023256        5722.4087083380045        6838.7602625403342       0.83676112170253969       0.69239707960947161        3.3502801987537897E-002
  0.99811659024613841        1105.1877253485673        5698.0489499374016        6803.2366752859634       0.83754971668656419       0.69210386024280690        3.3028400628571833E-002
   1.0080605278870209        1094.8974656263797        5673.5110742478691        6768.4085398742473       0.83823413448285722       0.69194132488604509        3.1893854428107139E-002
   1.0181035340102560        1082.6894687464076        5650.1330479901762        6732.8225167365827       0.83919233485584455       0.69218840866309261        3.0391392591358066E-002
   1.0282465956055593        1073.7349379773489        5631.7179101879256        6705.4528481652742       0.83987137598452566       0.69244504973656640        2.8862287113817168E-002
   1.0384907094957314        1066.2109578668435        5615.2351059376297        6681.4460638044748       0.84042212603603128       0.69254498323184865        2.7171021041658954E-002
   1.0488368824346215        1056.1622897413401        5598.2193876376023        6654.3816773789431       0.84128318137631286       0.69282503381501426        2.5685640978519570E-002
   1.0592861312060657        1048.0116147832352        5583.4028898986735        6631.4145046819103       0.84196258369261645       0.69304309824124766        2.5031716911251389E-002
   1.0698394827238158        1041.6993421395450        5568.7289567692515        6610.4282989087960       0.84241575658395673       0.69294877225405471        2.4940441110486562E-002
   1.0804979741324565        1032.3499173141372        5550.8328500065873        6583.1827673207245       0.84318376782142856       0.69291675340499082        2.5121921469210575E-002
   1.0912626529093350        1022.9038001855016        5532.8985127577389        6555.8023129432449       0.84396970022022055       0.69297152771997306        2.5815571618863931E-002
   1.1021345769675048        1015.3922633959003        5515.6206596578349        6531.0129230537405       0.84452759849675307       0.69283851398543650        2.6614302706949675E-002
   1.1131148147596881        1005.5682886483731        5496.1231466907411        6501.6914353391148       0.84533743278207030       0.69278487604425709        2.7020879896489960E-002
   1.1242044453832847        994.57324518026553        5476.8922667606648        6471.4655119409308       0.84631406234876583       0.69298754805373863        2.7243885523548127E-002
   1.1354045586864190        985.86548101536869        5460.2063601942418        6446.0718412096139       0.84705949525527269       0.69314374627265884        2.7134967333110025E-002
   1.1467162553750470        976.41963429923953        5443.5724152448311        6419.9920495440738       0.84790952593647140       0.69334745574062262        2.6342483513196516E-002
   1.1581406471211297        966.17916455459954        5426.5789162643514        6392.7580808189496       0.84886348703643966       0.69393665149722794        2.5342148152146499E-002
   1.1696788566718841        958.60301660163520        5412.3408477494122        6370.9438643510493       0.84953516511649863       0.69455616376606910        2.4391896721538013E-002
   1.1813320179601221        951.57294953519136        5398.9299855970658        6350.5029351322592       0.85015786005374461       0.69510975215621074        2.3280997318510112E-002
   1.1931012762156903        942.74291312568039        5385.3376932463871        6328.0806063720729       0.85102229700165499       0.69587882190672790        2.2243461911440103E-002
   1.2049877880780178        935.66250002635365        5373.9844393387584        6309.6469393651096       0.85170921463309335       0.69665440865708639        2.1664681953924635E-002
   1.2169927217097876        929.78538820941401        5363.2211437015176        6293.0065319109262       0.85225100538278464       0.69728272858346885        2.1304145531929043E-002
   1.2291172569117386        921.95334146683649        5350.8748200976324        6272.8281615644710       0.85302429498771737       0.69802805704646287        2.1097245699000677E-002
   1.2413625852386114        914.82484427909480        5338.9514516930485        6253.7762959721440       0.85371641053609404       0.69880116077371868        2.1353082916588328E-002
   1.2537299101162538        909.04426475712489        5326.9033738306534        6235.9476385877806       0.85422516072264632       0.69940138803831231        2.1798831361096560E-002
   1.2662204469598819        901.41911551525186        5312.4800256398894        6213.8991411551424       0.85493502629531215       0.70004613228421619        2.2194904009676629E-002
   1.2788354232935333        893.55010055572620        5297.4878063530177        6191.0379069087430       0.85567038774571402       0.70076266140802301        2.2858687659063640E-002
   1.2915760788707009        887.08688193469686        5282.6140470475657        6169.7009289822590       0.85621881965662383       0.70132975498527028        2.3695235506567353E-002
   1.3044436657961715        883.87670708767405        5262.1209790339253        6145.9976861215910       0.85618661896284687       0.70199085290372010        2.4643719542592670E-002
   1.3174394486490775        888.39258174794145        5234.0189205192783        6122.4115022672213       0.85489499008373449       0.70295630312481827        2.6100301448231812E-002
   1.3305647046071767        894.11936173400534        5207.2494476160646        6101.3688093500723       0.85345593920436180       0.70384647139554957        2.7633026602626058E-002
   1.3438207235723674        899.30186292337567        5180.5579047562342        6079.8597676796117       0.85208509780043862       0.70471774712231305        2.8905798375376702E-002
   1.3572088082974532        897.21075175323995        5159.9533469641865        6057.1640987174214       0.85187610288728755       0.70552134204889572        2.9545609861374871E-002
   1.3707302745141792        891.06707931697906        5146.0840991392724        6037.1511784562526       0.85240272224807312       0.70615166735212265        2.9669480343636968E-002
   1.3843864510625301        885.40126972073972        5132.9689493304022        6018.3702190511467       0.85288354861952376       0.70673692001127064        2.9396869019990557E-002
   1.3981786800213276        878.76070723234659        5119.6947964619612        5998.4555036943075       0.85350217123538918       0.70742089298673472        2.8745592620136859E-002
   1.4121083168401241        878.81582543284560        5101.6975447292416        5980.5133701620880       0.85305344691353346       0.70833067043613851        2.8415313105645847E-002
   1.4261767304724109        880.51972964025674        5082.8236959750520        5963.3434256153132       0.85234462166676128       0.70916582918612048        2.8055503106129757E-002
   1.4403853035101546        881.19104337646206        5062.5298728182215        5943.7209161946812       0.85174420942687523       0.71001007548351347        2.7644664931592549E-002
   1.4547354323196728        881.99168911492063        5041.6278930078506        5923.6195821227666       0.85110595356651031       0.71085202935307457        2.7508762146067043E-002
   1.4692285271788639        883.53699699451147        5020.0648539568519        5903.6018509513633       0.85033933193646360       0.71158335147880358        2.7683275313232864E-002
   1.4838660124158041        884.20746323848516        4996.8143024934179        5881.0217657319026       0.84965070723072833       0.71228979168208528        2.8073758123570231E-002
   1.4986493265487248        884.45778857181210        4972.6302711494245        5857.0880597212399       0.84899359894310522       0.71302672480414953        2.8821690210014624E-002
   1.5135799224273854        885.37521711481054        4948.1272186436254        5833.5024357584343       0.84822579113233920       0.71369965403494251        2.9917765209842961E-002
   1.5286592673758537        885.77555109456182        4922.5789359901664        5808.3544870847254       0.84749974316062460       0.71434307523719964        3.1177638186878690E-002
   1.5438888433367086        879.52040662568299        4902.6046840894542        5782.1250907151398       0.84788976495198831       0.71476228305993561        3.2084611330826192E-002
   1.5592701470166819        873.25602311498449        4883.3424712680171        5756.5984943830008       0.84830346879896823       0.71512922521593991        3.3144891466614923E-002
   1.5748046900337469        866.92297001078407        4863.6516818052860        5730.5746518160704       0.84871971439442839       0.71545130329758844        3.4262676713071760E-002
   1.5904939990656739        859.80212391477596        4843.4013292510208        5703.2034531657964       0.84924224938222970       0.71581270172177835        3.5400046936593807E-002
   1.6063396160000716        853.05361165875183        4823.4426666449826        5676.4962783037336       0.84972180552302545       0.71616976434470458        3.6638146092328114E-002
   1.6223430980859124        846.61769192018994        4803.5554527416998        5650.1731446618887       0.85016075255675172       0.71647036334693304        3.7876978995308862E-002
   1.6385060180865756        839.49452804915973        4783.2919259518840        5622.7864540010441       0.85069777504144850       0.71678874888155719        3.9022112503614058E-002
   1.6548299644344140        831.91415095904540        4763.7209309273312        5595.6350818863775       0.85132801928917157       0.71712756797277821        4.0128446069616561E-002
   1.6713165413868534        823.56376876282968        4745.3347956149337        5568.8985643777678       0.85211370628460104       0.71742637223328276        4.1118717247345248E-002
   1.6879673691840635        814.87317609409683        4726.5146970560609        5541.3878731501563       0.85294781835387778       0.71772257018448027        4.1886826862816938E-002
   1.7047840842081794        806.16632612204921        4707.5529816814724        5513.7193078035189       0.85378901588604872       0.71804428964706846        4.2484446575546030E-002
   1.7217683391441236        798.17106942729129        4688.6164204218676        5486.7874898491591       0.85452852495126719       0.71831737768905168        4.2896823251723247E-002
   1.7389218031420257        790.06454256539428        4668.9341413110133        5458.9986838764062       0.85527299266458656       0.71855293230255290        4.3030473055830069E-002
   1.7562461619812588        781.70965876791001        4648.4415033656151        5430.1511621335239       0.85604274440478512       0.71879618663833333        4.2962072040192020E-002
   1.7737431182361139        773.94072838606928        4627.4358571640132        5401.3765855500797       0.85671416978098969       0.71898115883446789        4.2779451058584869E-002
   1.7914143914431211        766.21497926035386        4605.3342223647114        5371.5492016250628       0.85735679773191931       0.71909322226870553        4.2444771787080789E-002
   1.8092617182700370        754.79913553309302        4584.7994849866882        5339.5986205197805       0.85864122208878380       0.71912039771475289        4.1829162446616441E-002
   1.8272868526865258        740.90620799463886        4565.9951779990024        5306.9013859936449       0.86038817115575295       0.71903174343845866        4.1104264827582906E-002
   1.8454915661365248        727.41978108572175        4545.9528489257655        5273.3726300114877       0.86205795946490171       0.71886164955293130        4.0449729431580851E-002
   1.8638776477123360        713.59756762582094        4524.3956252824328        5237.9931929082550       0.86376508304898802       0.71868061236402447        3.9881023584053731E-002
   1.8824469043304595        700.14125829706643        4501.9842332207354        5202.1254915178006       0.86541246276379458       0.71848185913089946        3.9541944034821794E-002
   1.9012011609091615        687.10173121587991        4478.7566190217749        5165.8583502376569       0.86699175923314431       0.71822592681448649        3.9431956682725200E-002
   1.9201422605478247        671.66748319141902        4453.9866716970819        5125.6541548885016       0.86895965609563630       0.71809210264731771        3.9710819763752334E-002
   1.9392720647080821        656.42147406864729        4428.6074083092790        5085.0288823779256       0.87091096446994365       0.71797001993808407        4.0275141201537509E-002
   1.9585924533967494        641.79286876029255        4402.8695039603717        5044.6623727206652       0.87277783499826878       0.71780026703538957        4.1099665375960374E-002
   1.9781053253505942        626.98999465097506        4376.2879535346465        5003.2779481856232       0.87468415683794920       0.71763569355091839        4.2086755431366765E-002
   1.9978125982229287        612.29227729050240        4349.2814212731109        4961.5736985636131       0.87659313062954958       0.71751172459687063        4.3338340804837235E-002
   2.0177162087720730        601.35813690153645        4318.8905362382693        4920.2486731398049       0.87777891386172857       0.71747724836616944        4.5135104884779807E-002
   2.0378181130516939        590.79280276897669        4287.3954802163744        4878.1882829853485       0.87889093891074221       0.71746138656364189        4.7099772962471899E-002
   2.0581202866030317        580.25599439973371        4255.4470939976954        4835.7030883974303       0.88000586806250058       0.71750175806121230        4.9278606241088832E-002
   2.0786247246490617        570.46370556031195        4223.4592275626364        4793.9229331229471       0.88100273752446656       0.71752420874311873        5.1681711367731670E-002
   2.0993334422905665        560.79310770491520        4190.8684506876616        4751.6615583925768       0.88197957686729189       0.71754013604312239        5.4165558720916322E-002
   2.1202484747041734        551.11401774576314        4157.7059263647488        4708.8199441105126       0.88296133122799447       0.71760781869531198        5.6770957029711001E-002
   2.1413718773423724        542.09266433768096        4124.4046188722596        4666.4972832099384       0.88383306976559728       0.71765855539796419        5.9537951114038243E-002
   2.1627057261355107        526.40471804100537        4093.4980669327169        4619.9027849737222       0.88605718723061844       0.71771020772712568        6.2321080224399389E-002
   2.1842521176958067        505.67751295650123        4064.0378289092587        4569.7153418657590       0.88934157269628999       0.71781027088685823        6.5095255054480675E-002
   2.2060131695234078        485.25151113203685        4034.4606344557410        4519.7121455877759       0.89263663359496326       0.71786586517276973        6.7913892858011707E-002
   2.2279910202144744        464.77915521332795        4004.2237549049787        4469.0029101183090       0.89599936170079020       0.71785158691414308        7.0559733642729661E-002
   2.2501878296713702        443.85794624482764        3973.0819002424541        4416.9398464872820       0.89951007673382266       0.71785293131515104        7.3073851376415672E-002
   2.2726057793149175        425.44062798839497        3938.7434021244858        4364.1840301128786       0.90251542440629184       0.71790178732924059        7.5896156005450160E-002
   2.2952470722987797        423.40263640195388        3881.2712358009339        4304.6738722028886       0.90164118142931904       0.71875990226089581        8.0895001669690006E-002
   2.3181139337259902        420.94294019424001        3822.5453118168580        4243.4882520110968       0.90080261445410070       0.71961930558197917        8.5811512561037848E-002
   2.3412086108676142        418.85368840526314        3763.2629941202113        4182.1166825254732       0.89984648439977843       0.72036665289429980        9.0708160697660245E-002
   2.3645333733836091        414.23507591509764        3712.3443129822494        4126.5793888973458       0.89961781008512642       0.72055727912976819        9.4059577226145538E-002
   2.3880905135458779        408.07175743341008        3666.4823470498686        4074.5541044832785       0.89984873265410714       0.72044776555381240        9.6535791571394594E-002
   2.4118823464635404        402.24136388209723        3620.4340714460432        4022.6754353281408       0.90000650801963455       0.72023933985404054        9.8967885649352119E-002
   2.4359112103104641        396.24032184231072        3573.7608066870534        3970.0011285293635       0.90019138307169899       0.71995663992380221       0.10117171057931268     
   2.4601794665550405        390.12298710451279        3526.6683683885335        3916.7913554930446       0.90039730184826183       0.71965159815631952       0.10324706082267250     
   2.4846895001922631        384.27384797822009        3479.5789323138251        3863.8527802920457       0.90054645716880144       0.71925376172874012       0.10528627132672375     
   2.5094437199781265        393.25102544727332        3375.3861785107511        3768.6372039580242       0.89565166287849096       0.72138413439912763       0.11514214666484342     
   2.5344445586663347        425.49309619334889        3178.2815253368399        3603.7746215301891       0.88193126905014896       0.72757694475609003       0.13873843318679249     
   2.5596944732473923        456.12517048072777        2980.8934233778859        3437.0185938586146       0.86729045595047138       0.73354042819586551       0.16310911285002094     
   2.5851959451900730        485.41373444878246        2783.9303438152087        3269.3440782639896       0.85152565076401077       0.73933391752029598       0.18824914491864569     
   2.6109514806852729        513.41392961856172        2587.7524446737962        3101.1663742923565       0.83444489341991068       0.74498742572528975       0.21407877926145241     
   2.6369636108923289        540.28959140256950        2392.8306596949847        2933.1202510975531       0.81579698575249482       0.75053564601957945       0.24051681588461665     
   2.6632348921877593        566.15619645862171        2199.6043623652795        2765.7605588239003       0.79529818853900691       0.75599824046832031       0.26737333268013641     
   2.6897679064164945        591.15702352830522        2008.5119092530081        2599.6689327813147       0.77260295875604290       0.76136715769295549       0.29456624287028293     
   2.7165652611456244        615.36319976865877        1820.0210850660435        2435.3842848347022       0.74732398348771256       0.76662410322056640       0.32194645573478692     
   2.7436295899206402        638.86300209579156        1634.7725725333137        2273.6355746291060       0.71901257649876060       0.77173636872378537       0.34930037076989484     
   2.7709635525242717        1138.4772097653824        1363.6888056685100        2502.1660154338920       0.54500332801939899       0.77284292032224389       0.39115904052226086     
   2.7985698352378647        1663.8618810800585        1192.7490990468127        2856.6109801268708       0.41753991262535828       0.76802460663284722       0.42120351965971975     
   2.8264511511053803        2101.4847463472929        1109.0238776728565        3210.5086240201485       0.34543557035649830       0.76013882779827691       0.43903614125296891     
   2.8546102402000346        2479.1646718634074        1077.9004496726343        3557.0651215360422       0.30303084504878736       0.75046709213540463       0.44957178651048629     
   2.8830498698935720        2812.2601517521093        1079.3275496611038        3891.5877014132138       0.27734889522575851       0.73975653710374978       0.45565344017580151     
   2.9117728351282306        3009.2429779536901        1148.9620703919620        4158.2050483456505       0.27631202815481132       0.72974466067416321       0.44803320037850020     
   2.9407819586914341        3050.1899494829122        1288.4450576247423        4338.6350071076577       0.29697014280159084       0.72116675014011300       0.42406850745631869     
   2.9700800914931840        3090.2652236740641        1420.1344375054493        4510.3996611795110       0.31485778294291356       0.71232592453926902       0.40058170861081638     
   2.9996701128462520        3130.0353014658258        1542.4808909495225        4672.5161924153490       0.33011782676181006       0.70333015003735178       0.37805154586372436     
   3.0295549307491476        3169.7434014141741        1654.7771527030393        4824.5205541172108       0.34299307757967046       0.69425084409352233       0.35683118966646649     
   3.0597374821718910        3209.3795557062003        1756.8883790054674        4966.2679347116682       0.35376431600190517       0.68513488627534624       0.33715658097694318     
   3.0902207333446690        3248.7665023471009        1849.0571296053208        5097.8236319524240       0.36271500606958962       0.67601293392822848       0.31916206812941927     
   3.1210076800493285        3117.8489700617365        1915.7764912439875        5033.6254613057245       0.38059575667098489       0.67372029906725550       0.29775526922694950     
   3.1521013479137934        2894.5574599151155        1991.6774188953882        4886.2348788105037       0.40760984035631104       0.67370714874359627       0.27032348483255553     
   3.1835047927094258        2652.8023606723868        2094.2178644129021        4747.0202250852881       0.44116472336607249       0.67226971754381015       0.23732301789229479     
   3.2152211006513127        2387.4803879470769        2230.7765601889228        4618.2569481360006       0.48303431039914280       0.66891244667631655       0.19759515510654849     
   3.2472533887015929        2090.8928547979253        2411.4855208276767        4502.3783756255989       0.53560259037371649       0.66295537074797373       0.15006772944923999     
   3.2796048048757629        1750.9988273194108        2650.9277836174565        4401.9266109368682       0.60221989549554433       0.65343189413377811        9.4308609264543694E-002
   3.3122785285520528        1348.0859792296937        2971.4519437121535        4319.5379229418468       0.68790967847052231       0.63890656488092801        3.1595482700264521E-002
   3.3452777707839010        847.39975698739772        3410.5265884940127        4257.9263454814081       0.80098299307439358       0.61709589461908509       -3.3686737082822785E-002
   3.3786057746155014        696.65574890114192        3425.2850021554477        4121.9407510565907       0.83098841274645519       0.61588074414748861       -3.7424425075661370E-002
   3.4122658154005330        617.06416168842145        3347.0008667900493        3964.0650284784692       0.84433550982253480       0.61929180533457229       -2.9595328866287948E-002
   3.4462612011240519        537.41480936165760        3259.8702946199860        3797.2851039816451       0.85847393739328326       0.62302323852091968       -1.9728555387998573E-002
   3.4805952727275717        457.82248411397535        3163.2434021708336        3621.0658862848104       0.87356692794571056       0.62707892403637155       -7.6366930576578550E-003
   3.5152714044374136        407.18327429235416        3080.6991060343244        3487.8823803266791       0.88325773925489492       0.62963867609554136        2.8433497583728756E-003
   3.5502930040963134        393.68911748636049        3025.6954437235531        3419.3845612099135       0.88486550417509702       0.63000146248277511        8.9611936428212243E-003
   3.5856635134983148        380.35722812348797        2969.8782031360788        3350.2354312595662       0.88646850768320873       0.63037002660236408        1.5622224476315762E-002
   3.6213864087270431        366.99936629555981        2913.2312067490766        3280.2305730446374       0.88811781424410052       0.63076766417955299        2.2704096187180865E-002
   3.6574652004972936        353.86479577559686        2856.0524435670841        3209.9172393426793       0.88975890361333465       0.63116411485006907        3.0227120933015290E-002
   3.6939034345000707        340.82384215998911        2798.2852936412264        3139.1091358012154       0.89142657122910185       0.63154083270585015        3.8212642975757202E-002
   3.7307046917510456        327.83021598973505        2740.0373316708005        3067.8675476605354       0.89314068782411149       0.63191752206744878        4.6493200511427725E-002
   3.7678725889424660        319.94847216049158        2678.9576789804150        2998.9061511409068       0.89331160895489503       0.63236507512534590        5.5550537312447225E-002
   3.8054107787986196        317.40930281019712        2615.0629291547602        2932.4722319649563       0.89176050864171008       0.63289167935282953        6.5357472551229215E-002
   3.8433229504347883        314.91984763893555        2551.3535392719409        2866.2733869108756       0.89012916594870273       0.63336947485091166        7.5496295239330422E-002
   3.8816128297198036        312.41089711602234        2487.8160042877344        2800.2269014037579       0.88843372051050162       0.63378861006534015        8.6017550439761489E-002
   3.9202841796422296        309.86365151632293        2424.5689469720983        2734.4325984884217       0.88668082303889506       0.63416598347681519        9.6797765135368766E-002
   3.9593408006801476        307.37018737346847        2361.8035456494144        2669.1737330228825       0.88484444321825151       0.63447697652567947       0.10780814345924421     
   3.9987865311746740        304.84731451886586        2299.4660984831421        2604.3134130020067       0.88294522733058256       0.63472359273542400       0.11899374100862600     
   4.0386252477071780        310.42173233062829        2251.5918073613734        2562.0135396920014       0.87883681037534800       0.63408293282070194       0.12736645908020203     
   4.0788608654802401        316.13144778266241        2204.8034232920991        2520.9348710747613       0.87459753466463630       0.63335284061206798       0.13570703081320351     
   4.1194973387024429        321.70373216211840        2158.6368028396159        2480.3405350017351       0.87029856278912354       0.63255571473970751       0.14411142422696216     
   4.1605386609769663        327.12776567615032        2113.0881479708282        2440.2159136469777       0.86594310616258252       0.63169562083352482       0.15255322994254347     
   4.2019888656940658        332.40905457302244        2068.1752319009343        2400.5842864739561       0.86152993817131351       0.63077280919081291       0.16102045216647998     
   4.2438520264274668        337.54063543603246        2023.8964854785806        2361.4371209146134       0.85706134944414736       0.62978786609623350       0.16950431894057791     
   4.2861322573346827        342.52158918665697        1980.2656775398682        2322.7872667265246       0.85253854535315754       0.62874453507159422       0.17797306545860145     
   4.3288337135613544        347.36550913303830        1937.3077885580026        2284.6732976910412       0.84795834507975543       0.62764284542993509       0.18639532764359401     
   4.3719605916496072        352.07148268491176        1895.0186126569627        2247.0900953418741       0.84332115413852737       0.62648229871995376       0.19474749332404312     
   4.4155171299504472        356.63856400552356        1853.3915902908457        2210.0301542963689       0.83862728600684178       0.62526706420292077       0.20300302370077025     
   4.4595076090403216        361.08553794573214        1812.4411585713888        2173.5266965171204       0.83387112818796361       0.62400005255426605       0.21114464550272691     
   4.5039363521417712        365.43008558451146        1772.1717548065651        2137.6018403910771       0.82904670145790293       0.62267895743111901       0.21916959093453314     
   4.5488077255483148        354.23874555359612        1740.5511804275727        2094.7899259811702       0.83089533649171188       0.62096407971641165       0.22496890926276417     
   4.5941261390535617        334.50829942379914        1713.6743137998742        2048.1826132236738       0.83668043207470133       0.61902559617376751       0.22947187136216210     
