3.100000E-004 1.04221e-19 -1
3.387218E-004 8.56907e-20 -1
3.701048E-004 7.04554e-20 -1
4.043954E-004 5.79292e-20 -1
4.418630E-004 4.76303e-20 -1
4.828021E-004 3.91626e-20 -1
5.275343E-004 3.22005e-20 -1
5.764109E-004 2.64763e-20 -1
6.298160E-004 2.17699e-20 -1
6.881691E-004 1.79002e-20 -1
7.519287E-004 1.47185e-20 -1
8.215957E-004 1.21025e-20 -1
8.977175E-004 9.95158e-21 -1
9.808919E-004 8.18303e-21 -1
1.071773E-003 6.72886e-21 -1
1.171074E-003 5.5332e-21 -1
1.279575E-003 4.55007e-21 -1
1.398129E-003 3.74169e-21 -1
1.527667E-003 3.07699e-21 -1
1.669207E-003 2.53043e-21 -1
1.823861E-003 2.081e-21 -1
1.992843E-003 1.71145e-21 -1
2.177482E-003 1.40755e-21 -1
2.379228E-003 1.15766e-21 -1
2.599667E-003 9.52161e-22 -1
2.840528E-003 7.83172e-22 -1
3.103706E-003 6.442e-22 -1
3.391268E-003 5.29912e-22 -1
3.705473E-003 4.35921e-22 -1
4.048789E-003 3.5862e-22 -1
4.423914E-003 2.95043e-22 -1
4.833794E-003 2.42753e-22 -1
5.281650E-003 1.99744e-22 -1
5.771001E-003 1.64367e-22 -1
6.305690E-003 1.35266e-22 -1
6.889919E-003 1.11328e-22 -1
7.528278E-003 9.16349e-23 -1
8.225781E-003 7.54333e-23 -1
8.987908E-003 6.21033e-23 -1
9.820647E-003 5.11354e-23 -1
1.073054E-002 4.21101e-23 -1
1.172474E-002 3.4683e-23 -1
1.281105E-002 2.85704e-23 -1
1.399800E-002 2.35393e-23 -1
1.529493E-002 1.93978e-23 -1
1.671203E-002 1.59883e-23 -1
1.826041E-002 1.3181e-23 -1
1.995226E-002 1.08694e-23 -1
2.180086E-002 8.9655e-24 -1
2.382073E-002 7.39726e-24 -1
2.602775E-002 6.10525e-24 -1
2.843925E-002 5.04062e-24 -1
3.107417E-002 4.16319e-24 -1
3.395323E-002 3.43986e-24 -1
3.709903E-002 2.84343e-24 -1
4.053630E-002 2.35152e-24 -1
4.429203E-002 1.94569e-24 -1
4.839573E-002 1.61077e-24 -1
5.287965E-002 1.33429e-24 -1
5.777901E-002 1.10596e-24 -1
6.313229E-002 9.17332e-25 -1
6.898157E-002 7.61427e-25 -1
7.537279E-002 6.32513e-25 -1
8.235616E-002 5.25864e-25 -1
8.998654E-002 4.37589e-25 -1
9.832389E-002 3.64479e-25 -1
1.074337E-001 3.03892e-25 -1
1.173876E-001 2.53649e-25 -1
1.282636E-001 2.11956e-25 -1
1.401474E-001 1.7733e-25 -1
1.531322E-001 1.4855e-25 -1
1.673201E-001 1.24603e-25 -1
1.828225E-001 1.03976e-25 -1
1.997612E-001 8.41186e-26 -1
2.182692E-001 6.32315e-26 -1
2.384921E-001 4.14109e-26 -1
2.605887E-001 2.1493e-26 -1
2.847325E-001 7.71102e-27 -1
3.111133E-001 1.57465e-27 -1
3.399383E-001 1.39331e-28 -1
3.714339E-001 3.65589e-30 -1
4.058476E-001 1.68605e-32 -1
4.434499E-001 6.67585e-36 -1
4.845360E-001 8.55225e-41 -1
5.294288E-001 9.44344e-48 -1
5.784809E-001 1.50761e-57 -1
6.320778E-001 3.15374e-71 -1
6.906405E-001 3.45869e-90 -1
7.546290E-001 2.69102e-116 -1
8.245462E-001 4.78598e-152 -1
9.009413E-001 9.40466e-201 -1
9.844145E-001 8.0642e-267 -1
1.075622E+000 0 -1
1.175279E+000 0 -1
1.284170E+000 0 -1
1.403150E+000 0 -1
1.533153E+000 0 -1
1.675201E+000 0 -1
1.830410E+000 0 -1
2.000000E+000 0 -1
