3.0999999999999995E-004 19.0437
3.1922953065422063E-004 18.8054
3.2873384916681954E-004 18.432
3.3852113670864239E-004 17.9315
3.4859981802591377E-004 17.3145
3.5897856869212635E-004 16.5939
3.6966632257584353E-004 15.7846
3.8067227953083308E-004 14.9026
3.9200591331516195E-004 13.9646
4.0367697974605886E-004 12.9879
4.1569552509757355E-004 11.9891
4.2807189474825219E-004 10.9843
4.4081674208628258E-004 9.98839
4.5394103767976325E-004 9.01484
4.6745607872000268E-004 8.0753
4.8137349874596402E-004 7.17956
4.9570527765823910E-004 6.33543
5.1046375203116115E-004 5.54875
5.2566162573193553E-004 4.82343
5.4131198085593710E-004 4.16159
5.5742828898757172E-004 3.56376
5.7402442279641281E-004 3.02905
5.9111466797857654E-004 2.55537
6.0871373555363426E-004 2.13973
6.2683677452762593E-004 1.77837
6.4549938493309582E-004 1.46708
6.6471763125735574E-004 1.20132
6.8450805627055214E-004 0.976454
7.0488769526542310E-004 0.787845
7.2587409072102092E-004 0.631022
7.4748530740300213E-004 0.501744
7.6973994791350385E-004 0.396079
7.9265716870397494E-004 0.31044
8.1625669656475251E-004 0.24161
8.4055884560558321E-004 0.186747
8.6558453474168970E-004 0.143374
8.9135530570045739E-004 0.109364
9.1789334156421390E-004 0.0829098
9.4522148586509186E-004 0.0624969
9.7336326224838142E-004 0.0468699
1.0023428947213296E-003 0.0350005
1.0321853285047834E-003 0.026055
1.0629162515056608E-003 0.0193649
1.0945621164286956E-003 0.0143999
1.1271501635465263E-003 0.010743
1.1607084441476955E-003 0.00807018
1.1952658446827726E-003 0.00613142
1.2308521116293626E-003 0.004736
1.2674978770974134E-003 0.00373952
1.3052346851968651E-003 0.00303364
1.3440950191903375E-003 0.0025377
1.3841123294542179E-003 0.00219208
1.4253210622722269E-003 0.00195302
1.4677566894862519E-003 0.00178859
1.5114557390299636E-003 0.00167557
1.5564558263714968E-003 0.00159721
1.6027956868922579E-003 0.00154141
1.6505152092297583E-003 0.00149949
1.6996554696131240E-003 0.00146525
1.7502587672208936E-003 0.00143428
1.8023686605914860E-003 0.00140349
1.8560300051177296E-003 0.0013708
1.9112889916576906E-003 0.00133482
1.9681931862950441E-003 0.00129475
2.0267915712832321E-003 0.00125023
2.0871345872086338E-003 0.00120122
2.1492741764090428E-003 0.00114797
2.2132638276848257E-003 0.00109091
2.2791586223412600E-003 0.00103066
2.3470152816016786E-003 0.000967921
2.4168922154322193E-003 0.00090347
2.4888495728202162E-003 0.000838117
2.5629492935495320E-003 0.000772672
2.6392551615173686E-003 0.000707912
2.7178328596384502E-003 0.000644559
2.7987500263838725E-003 0.000583263
2.8820763140032651E-003 0.000524583
2.9678834484803489E-003 0.000468981
3.0562452912735890E-003 0.000416818
3.1472379028949665E-003 0.000368348
3.2409396083817208E-003 0.00032373
3.3374310647173266E-003 0.000283026
3.4367953302597708E-003 0.000246219
3.5391179362369157E-003 0.000213217
3.6444869603704652E-003 0.000183868
3.7529931026919097E-003 0.000157976
3.8647297636156988E-003 0.000135305
3.9797931243368868E-003 0.000115598
4.0982822296224512E-003 9.85864e-05
4.2202990730674491E-003 8.3995e-05
4.3459486848895614E-003 7.15543e-05
4.4753392223374896E-003 6.10045e-05
4.6085820627910414E-003 5.21009e-05
4.7457918996330496E-003 4.46171e-05
4.8870868409756785E-003 3.8347e-05
5.0325885113260763E-003 3.31059e-05
5.1824221562788639E-003 2.87303e-05
5.3367167503256029E-003 2.50778e-05
5.4956051078740627E-003 2.20255e-05
5.6592239975728209E-003 1.94685e-05
5.8277142600395996E-003 1.73187e-05
6.0012209290946812E-003 1.55021e-05
6.1798933566038026E-003 1.39578e-05
6.3638853410379675E-003 1.26357e-05
6.5533552598607322E-003 1.1495e-05
6.7484662058571272E-003 1.05027e-05
6.9493861275214171E-003 9.63232e-06
7.1562879736245680E-003 8.86267e-06
7.3693498420858592E-003 8.17678e-06
7.5887551332768505E-003 7.56117e-06
7.8146927078895992E-003 7.0051e-06
8.0473570495050318E-003 6.49996e-06
8.2869484320013780E-003 6.03889e-06
8.5336730919468671E-003 5.61631e-06
8.7877434061250006E-003 5.22771e-06
9.0493780743451883E-003 4.86935e-06
9.3188023076961682E-003 4.53815e-06
9.5962480224042346E-003 4.23149e-06
9.8819540394632227E-003 3.94713e-06
1.0176166290207829E-002 3.68314e-06
1.0479138028007571E-002 3.43784e-06
1.0791130046263395E-002 3.20973e-06
1.1112410902894594E-002 2.99746e-06
1.1443257151509309E-002 2.79984e-06
1.1783953579457652E-002 2.61578e-06
1.2134793452972229E-002 2.44428e-06
1.2496078769607212E-002 2.28442e-06
1.2868120518193169E-002 2.13531e-06
1.3251238946531461E-002 1.99635e-06
1.3645763837058612E-002 1.8667e-06
1.4052034790717932E-002 1.74573e-06
1.4470401519282795E-002 1.63283e-06
1.4901224146383119E-002 1.52745e-06
1.5344873517494279E-002 1.42905e-06
1.5801731519155097E-002 1.33716e-06
1.6272191407689963E-002 1.25134e-06
1.6756658147717776E-002 1.17116e-06
1.7255548760739248E-002 1.09625e-06
1.7769292684102624E-002 1.02625e-06
1.8298332140656633E-002 9.60814e-07
1.8843122519409224E-002 8.99649e-07
1.9404132767519299E-002 8.42461e-07
1.9981845793959268E-002 7.88985e-07
2.0576758885195591E-002 7.38972e-07
2.1189384133245327E-002 6.92192e-07
2.1820248876477103E-002 6.48429e-07
2.2469896153535718E-002 6.07483e-07
2.3138885170781564E-002 5.69168e-07
2.3827791783646808E-002 5.3331e-07
2.4537208992322798E-002 4.99748e-07
2.5267747452205575E-002 4.68331e-07
2.6020035999538605E-002 4.38919e-07
2.6794722192705293E-002 4.1138e-07
2.7592472869637223E-002 3.85593e-07
2.8413974721818100E-002 3.61443e-07
2.9259934885377061E-002 3.38825e-07
3.0131081549780565E-002 3.17639e-07
3.1028164584646755E-002 2.97793e-07
3.1951956185221626E-002 2.79201e-07
3.2903251537072679E-002 2.61781e-07
3.3882869500572496E-002 2.45459e-07
