   3.0999999999999995E-004   37.960140579405547     
   3.1922953065422063E-004   37.586235309877139     
   3.2873384916681954E-004   37.016980237900981     
   3.3852113670864239E-004   36.261300381129175     
   3.4859981802591377E-004   35.330943008459393     
   3.5897856869212635E-004   34.240170530632959     
   3.6966632257584353E-004   33.005393936448328     
   3.8067227953083308E-004   31.644759899000118     
   3.9200591331516195E-004   30.177706016287537     
   4.0367697974605886E-004   28.624499341066063     
   4.1569552509757355E-004   27.005773384953432     
   4.2807189474825219E-004   25.342078175526314     
   4.4081674208628258E-004   23.653456758653881     
   4.5394103767976325E-004   21.959059855433104     
   4.6745607872000268E-004   20.276808309100325     
   4.8137349874596402E-004   18.623110611822639     
   4.9570527765823910E-004   17.012640310610603     
   5.1046375203116115E-004   15.458175581152435     
   5.2566162573193553E-004   13.970500845611125     
   5.4131198085593710E-004   12.558368098861715     
   5.5742828898757172E-004   11.228513682095761     
   5.7402442279641281E-004   9.9857246661132937     
   5.9111466797857654E-004   8.8329478184439694     
   6.0871373555363426E-004   7.7714333446729409     
   6.2683677452762593E-004   6.8009052089446156     
   6.4549938493309582E-004   5.9197498260550594     
   6.6471763125735574E-004   5.1252152363822274     
   6.8450805627055214E-004   4.4136134718235729     
   7.0488769526542310E-004   3.7805196350849770     
   7.2587409072102092E-004   3.2209621819766823     
   7.4748530740300213E-004   2.7295999533768733     
   7.6973994791350385E-004   2.3008825907993353     
   7.9265716870397494E-004   1.9291920343635749     
   8.1625669656475251E-004   1.6089638003603084     
   8.4055884560558321E-004   1.3347876332626103     
   8.6558453474168970E-004   1.1014878998419126     
   8.9135530570045739E-004  0.90418472679315154     
   9.1789334156421390E-004  0.73833737282968914     
   9.4522148586509186E-004  0.59977167432480272     
   9.7336326224838142E-004  0.48469361941532757     
   1.0023428947213296E-003  0.38969120301851778     
   1.0321853285047834E-003  0.31172671164471089     
   1.0629162515056608E-003  0.24812150113680145     
   1.0945621164286956E-003  0.19653518185912255     
   1.1271501635465263E-003  0.15494093302287809     
   1.1607084441476955E-003  0.12159844786289584     
   1.1952658446827726E-003   9.5025779226251078E-002
   1.2308521116293626E-003   7.3971123268369299E-002
   1.2674978770974134E-003   5.7385357223829467E-002
