3.100000E-004 5.87525e-29
3.255981E-004 1.17006e-28
3.419811E-004 2.29535e-28
3.591884E-004 4.43556e-28
3.772615E-004 8.44318e-28
3.962439E-004 1.58315e-27
4.161815E-004 2.92413e-27
4.371223E-004 5.32022e-27
4.591168E-004 9.53501e-27
4.822179E-004 1.68334e-26
5.064814E-004 2.92739e-26
5.319658E-004 5.01472e-26
5.587325E-004 8.46199e-26
5.868459E-004 1.40655e-25
6.163740E-004 2.30303e-25
6.473877E-004 3.7145e-25
6.799620E-004 5.90146e-25
7.141753E-004 9.23587e-25
7.501101E-004 1.42382e-24
7.878530E-004 2.16217e-24
8.274950E-004 3.23432e-24
8.691317E-004 4.76579e-24
9.128633E-004 6.91744e-24
9.587954E-004 9.89041e-24
1.007039E-003 1.39297e-23
1.057709E-003 1.93254e-23
1.110929E-003 2.64103e-23
1.166828E-003 3.55529e-23
1.225538E-003 4.71451e-23
1.287203E-003 6.15824e-23
1.351971E-003 7.92382e-23
1.419997E-003 1.00432e-22
1.491446E-003 1.25391e-22
1.566491E-003 1.54213e-22
1.645311E-003 1.86824e-22
1.728097E-003 2.22949e-22
1.815049E-003 2.6208e-22
1.906376E-003 3.03474e-22
2.002298E-003 3.46153e-22
2.103047E-003 3.88932e-22
2.208865E-003 4.30464e-22
2.320007E-003 4.69309e-22
2.436741E-003 5.0401e-22
2.559350E-003 5.33185e-22
2.688127E-003 5.55617e-22
2.823384E-003 5.70337e-22
2.965447E-003 5.76695e-22
3.114658E-003 5.74406e-22
3.271377E-003 5.63573e-22
3.435981E-003 5.44678e-22
3.608867E-003 5.18547e-22
3.790453E-003 4.8629e-22
3.981175E-003 4.49222e-22
4.181494E-003 4.08775e-22
4.391892E-003 3.6641e-22
4.612877E-003 3.23525e-22
4.844981E-003 2.81389e-22
5.088763E-003 2.41082e-22
5.344812E-003 2.03461e-22
5.613744E-003 1.69144e-22
5.896208E-003 1.38513e-22
6.192884E-003 1.11733e-22
6.504489E-003 8.87833e-23
6.831772E-003 6.94929e-23
7.175522E-003 5.35806e-23
7.536569E-003 4.06943e-23
7.915783E-003 3.04451e-23
8.314078E-003 2.24368e-23
8.732413E-003 1.62878e-23
9.171797E-003 1.16472e-23
9.633290E-003 8.20427e-24
1.011800E-002 5.69268e-24
1.062711E-002 3.89091e-24
1.116182E-002 2.61967e-24
1.172345E-002 1.73739e-24
1.231333E-002 1.13503e-24
1.293289E-002 7.3043e-25
1.358363E-002 4.63027e-25
1.426711E-002 2.89129e-25
1.498498E-002 1.77843e-25
1.573898E-002 1.07756e-25
1.653091E-002 6.43134e-26
1.736268E-002 3.78114e-26
1.823631E-002 2.18978e-26
1.915390E-002 1.24922e-26
2.011766E-002 7.01994e-27
2.112991E-002 3.88586e-27
2.219309E-002 2.11885e-27
2.330977E-002 1.13808e-27
2.448263E-002 6.02146e-28
2.571451E-002 3.13827e-28
2.700838E-002 1.61115e-28
2.836735E-002 8.14782e-29
2.979469E-002 4.05887e-29
3.129386E-002 1.99172e-29
3.286845E-002 9.62738e-30
3.452228E-002 4.58403e-30
3.625932E-002 2.15003e-30
3.808376E-002 9.93347e-31
4.000000E-002 4.5208e-31
