6.000000E-004 2.31473e-30
6.216327E-004 2.49668e-30
6.440454E-004 2.69331e-30
6.672661E-004 2.90596e-30
6.913241E-004 3.13618e-30
7.162495E-004 3.38575e-30
7.420735E-004 3.65675e-30
7.688286E-004 3.95158e-30
7.965484E-004 4.27314e-30
8.252676E-004 4.62483e-30
8.550222E-004 5.01074e-30
8.858496E-004 5.43575e-30
9.177885E-004 5.90567e-30
9.508789E-004 6.42746e-30
9.851624E-004 7.00933e-30
1.020682E-003 7.66093e-30
1.057482E-003 8.39351e-30
1.095609E-003 9.21999e-30
1.135111E-003 1.01551e-29
1.176037E-003 1.12152e-29
1.218438E-003 1.24184e-29
1.262368E-003 1.37841e-29
1.307883E-003 1.53328e-29
1.355038E-003 1.70855e-29
1.403893E-003 1.90632e-29
1.454510E-003 2.12858e-29
1.506951E-003 2.37713e-29
1.561284E-003 2.65349e-29
1.617575E-003 2.95878e-29
1.675896E-003 3.29364e-29
1.736320E-003 3.65809e-29
1.798922E-003 4.05151e-29
1.863781E-003 4.47255e-29
1.930979E-003 4.91915e-29
2.000599E-003 5.38855e-29
2.072730E-003 5.87738e-29
2.147461E-003 6.38175e-29
2.224887E-003 6.89748e-29
2.305104E-003 7.42022e-29
2.388214E-003 7.94579e-29
2.474320E-003 8.47032e-29
2.563530E-003 8.99063e-29
2.655957E-003 9.5044e-29
2.751716E-003 1.00104e-28
2.850928E-003 1.05087e-28
2.953717E-003 1.10009e-28
3.060212E-003 1.14898e-28
3.170546E-003 1.19801e-28
3.284859E-003 1.24777e-28
3.403293E-003 1.29898e-28
3.525997E-003 1.35249e-28
3.653125E-003 1.40924e-28
3.784837E-003 1.47025e-28
3.921297E-003 1.53659e-28
4.062678E-003 1.60935e-28
4.209156E-003 1.68965e-28
4.360915E-003 1.77859e-28
4.518146E-003 1.87726e-28
4.681045E-003 1.98623e-28
4.849818E-003 2.09469e-28
5.024676E-003 2.19332e-28
5.205838E-003 2.27496e-28
5.393532E-003 2.33138e-28
5.587994E-003 2.35376e-28
5.789466E-003 2.33354e-28
5.998203E-003 2.26359e-28
6.214465E-003 2.13959e-28
6.438525E-003 1.96161e-28
6.670663E-003 1.7353e-28
6.911170E-003 1.47246e-28
7.160349E-003 1.19042e-28
7.418512E-003 9.09995e-29
7.685983E-003 6.52092e-29
7.963098E-003 4.33796e-29
8.250203E-003 2.65006e-29
8.547661E-003 1.46917e-29
8.855842E-003 7.30128e-30
9.175136E-003 3.21781e-30
9.505941E-003 1.25333e-30
9.848673E-003 4.40571e-31
1.020376E-002 1.52156e-31
1.057165E-002 6.13487e-32
1.095281E-002 3.22933e-32
1.134771E-002 2.02371e-32
1.175684E-002 1.33565e-32
1.218073E-002 8.83795e-33
1.261990E-002 5.79867e-33
1.307491E-002 3.76641e-33
1.354632E-002 2.42149e-33
1.403472E-002 1.54096e-33
1.454074E-002 9.70626e-34
1.506500E-002 6.05152e-34
1.560816E-002 3.73447e-34
1.617090E-002 2.28111e-34
1.675394E-002 1.37916e-34
1.735799E-002 8.25349e-35
1.798383E-002 4.8889e-35
1.863223E-002 2.8664e-35
1.930400E-002 1.66347e-35
2.000000E-002 9.55535e-36
