   3.0999999999999995E-004   5.3309248782152574E-003
   3.1922953065422063E-004   5.0079661378653988E-003
   3.2873384916681954E-004   4.7045722556607562E-003
   3.3852113670864239E-004   4.4195580132060175E-003
   3.4859981802591377E-004   4.1518099906713004E-003
   3.5897856869212635E-004   3.9002822173773424E-003
   3.6966632257584353E-004   3.6639920858586947E-003
   3.8067227953083308E-004   3.4420165134443426E-003
   3.9200591331516195E-004   3.2334883363614305E-003
   4.0367697974605886E-004   3.0375929222765780E-003
   4.1569552509757355E-004   2.8535649880421514E-003
   4.2807189474825219E-004   2.6806856102167889E-003
   4.4081674208628258E-004   2.5182794166821927E-003
   4.5394103767976325E-004   2.3657119483859327E-003
   4.6745607872000268E-004   2.2223871809042570E-003
   4.8137349874596402E-004   2.0877451961435066E-003
   4.9570527765823910E-004   1.9612599950849467E-003
   5.1046375203116115E-004   1.8424374430290058E-003
   5.2566162573193553E-004   1.7308133393123797E-003
   5.4131198085593710E-004   1.6259516039576459E-003
   5.5742828898757172E-004   1.5274425741719892E-003
   5.7402442279641281E-004   1.4349014040404946E-003
   5.9111466797857654E-004   1.3479665611628268E-003
   6.0871373555363426E-004   1.2662984143605560E-003
   6.2683677452762593E-004   1.1895779069383936E-003
   6.4549938493309582E-004   1.1175053103165459E-003
   6.6471763125735574E-004   1.0497990531655886E-003
   6.8450805627055214E-004   9.8619462146998542E-004
   7.0488769526542310E-004   9.2644352522362977E-004
   7.2587409072102092E-004   8.7031232772091230E-004
   7.4748530740300213E-004   8.1758173365147730E-004
   7.6973994791350385E-004   7.6804573243640544E-004
   7.9265716870397494E-004   7.2151079345946314E-004
   8.1625669656475251E-004   6.7779511004970342E-004
   8.4055884560558321E-004   6.3672788926215417E-004
   8.6558453474168970E-004   5.9814868468227545E-004
   8.9135530570045739E-004   5.6190676964785601E-004
   9.1789334156421390E-004   5.2786054843998473E-004
   9.4522148586509186E-004   4.9587700314296997E-004
   9.7336326224838142E-004   4.6583117401249809E-004
   1.0023428947213296E-003   4.3760567132212851E-004
   1.0321853285047834E-003   4.1109021678127248E-004
   1.0629162515056608E-003   3.8618121273324035E-004
   1.0945621164286956E-003   3.6278133745052923E-004
   1.1271501635465263E-003   3.4079916494640520E-004
   1.1607084441476955E-003   3.2014880781765622E-004
   1.1952658446827726E-003   3.0074958172331487E-004
   1.2308521116293626E-003   2.8252569018870089E-004
   1.2674978770974134E-003   2.6540592850351016E-004
   1.3052346851968651E-003   2.4932340555726922E-004
   1.3440950191903375E-003   2.3421528252554717E-004
   1.3841123294542179E-003   2.2002252738614184E-004
   1.4253210622722269E-003   2.0668968430628758E-004
