3.0999999999999995E-004 1.17676e-06
3.1922953065422063E-004 1.19986e-06
3.2873384916681954E-004 1.21687e-06
3.3852113670864239E-004 1.22752e-06
3.4859981802591377E-004 1.23164e-06
3.5897856869212635E-004 1.22915e-06
3.6966632257584353E-004 1.2201e-06
3.8067227953083308E-004 1.20463e-06
3.9200591331516195E-004 1.18298e-06
4.0367697974605886E-004 1.15551e-06
4.1569552509757355E-004 1.12262e-06
4.2807189474825219E-004 1.08482e-06
4.4081674208628258E-004 1.04268e-06
4.5394103767976325E-004 9.96812e-07
4.6745607872000268E-004 9.47852e-07
4.8137349874596402E-004 8.96467e-07
4.9570527765823910E-004 8.43326e-07
5.1046375203116115E-004 7.89084e-07
5.2566162573193553E-004 7.34376e-07
5.4131198085593710E-004 6.798e-07
5.5742828898757172E-004 6.25909e-07
5.7402442279641281E-004 5.73205e-07
5.9111466797857654E-004 5.22129e-07
6.0871373555363426E-004 4.73058e-07
6.2683677452762593E-004 4.26306e-07
6.4549938493309582E-004 3.82119e-07
6.6471763125735574E-004 3.40682e-07
6.8450805627055214E-004 3.02115e-07
7.0488769526542310E-004 2.66484e-07
7.2587409072102092E-004 2.33801e-07
7.4748530740300213E-004 2.04034e-07
7.6973994791350385E-004 1.77108e-07
7.9265716870397494E-004 1.52919e-07
8.1625669656475251E-004 1.31333e-07
8.4055884560558321E-004 1.12197e-07
8.6558453474168970E-004 9.53431e-08
8.9135530570045739E-004 8.0595e-08
9.1789334156421390E-004 6.77715e-08
9.4522148586509186E-004 5.66917e-08
9.7336326224838142E-004 4.71783e-08
1.0023428947213296E-003 3.90604e-08
1.0321853285047834E-003 3.2176e-08
1.0629162515056608E-003 2.63732e-08
1.0945621164286956E-003 2.1512e-08
1.1271501635465263E-003 1.74642e-08
1.1607084441476955E-003 1.4114e-08
1.1952658446827726E-003 1.13581e-08
1.2308521116293626E-003 9.10475e-09
1.2674978770974134E-003 7.27358e-09
1.3052346851968651E-003 5.79471e-09
1.3440950191903375E-003 4.60791e-09
1.3841123294542179E-003 3.6617e-09
1.4253210622722269E-003 2.91243e-09
1.4677566894862519E-003 2.32339e-09
1.5114557390299636E-003 1.86395e-09
1.5564558263714968E-003 1.50869e-09
1.6027956868922579E-003 1.23673e-09
1.6505152092297583E-003 1.03098e-09
1.6996554696131240E-003 8.77567e-10
1.7502587672208936E-003 7.65278e-10
1.8023686605914860E-003 6.85112e-10
1.8560300051177296E-003 6.29869e-10
1.9112889916576906E-003 5.93809e-10
1.9681931862950441E-003 5.72367e-10
2.0267915712832321E-003 5.61919e-10
2.0871345872086338E-003 5.59584e-10
2.1492741764090428E-003 5.6307e-10
2.2132638276848257E-003 5.70543e-10
